robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.40528,0.261132,-2.63044,-0.59714
-0.849299,-2.36538,1.41122,2.3465
5,5,-5,-5
3.95318,0.11081,-2.08231,-0.939573
-0.266967,-2.57067,1.85896,2.13718
5,5,-5,-5
4.54049,0.0211594,-1.56956,-1.36241
0.35782,-2.71841,2.25985,1.8525
5,5,-5,-5
5.14079,0.00198258,-1.11453,-1.85308
0.996991,-2.79604,2.59633,1.49797
5,5,-5,-5
5.72619,0.0530166,-0.733877,-2.39228
1.62087,-2.80115,2.85744,1.08658
5,5,-5,-5
6.27015,0.164018,-0.436887,-2.95599
2.20095,-2.74143,3.04041,0.63684
5,5,-5,-5
6.74982,0.316183,-0.22474,-3.51781
2.71234,-2.63319,3.15124,0.170383
5,5,-5,-5
7.1474,0.484617,-0.0907998,-4.05145
3.1351,-2.49891,3.20413,-0.290675
5,5,-5,-5
7.45003,0.641402,-0.021892,-4.53262
3.45418,-2.36414,3.21994,-0.72598
5,5,-5,-5
7.64817,0.758869,-0.000356765,-4.94027
3.65794,-2.25412,3.22372,-1.11858
5,5,-5,-5
7.74791,0.822801,-0.00753035,-5.27431
3.75031,-2.1804,3.23954,-1.47214
5,5,-5,-5
7.76964,0.837176,-0.0303131,-5.54974
3.75265,-2.14003,3.27614,-1.79909
5,5,-5,-5
7.72399,0.807166,-0.059879,-5.77149
3.67829,-2.13091,3.33427,-2.10002
5,5,-5,-5
7.61956,0.741139,-0.0901246,-5.94505
3.53857,-2.14772,3.41171,-2.37614
5,5,-5,-5
7.46393,0.649247,-0.117156,-6.07603
3.34373,-2.18341,3.50421,-2.62846
5,5,-5,-5
7.26466,0.542275,-0.138809,-6.16997
3.10386,-2.2304,3.6063,-2.85724
5,5,-5,-5
7.03001,0.430639,-0.154228,-6.23227
2.82957,-2.28161,3.71196,-3.06169
5,5,-5,-5
6.76936,0.323532,-0.163498,-6.26817
2.53241,-2.33132,3.81523,-3.24001
