robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.58762,0.620453,-3.4842,-0.2353
-1.46539,-2.30753,0.681578,2.52989
5,5,-5,-5
2.2619,0.816361,-3.80368,-0.145226
-1.51562,-2.45935,0.39887,2.56375
5,5,-5,-5
1.94802,1.03952,-4.13859,-0.0747611
-1.51454,-2.56752,0.0991273,2.57886
5,5,-5,-5
1.65131,1.28701,-4.4801,-0.0271029
-1.4647,-2.62329,-0.208152,2.57106
5,5,-5,-5
1.37633,1.55486,-4.81893,-0.00327973
-1.37234,-2.62184,-0.513071,2.53829
5,5,-5,-5
1.12668,1.83813,-5.14571,-0.00212358
-1.2469,-2.56256,-0.805698,2.48068
5,5,-5,-5
0.904896,2.13118,-5.45133,-0.0204118
-1.10028,-2.44913,-1.07642,2.40036
5,5,-5,-5
0.712338,2.42785,-5.72722,-0.0531674
-0.946077,-2.2891,-1.31622,2.30121
5,5,-5,-5
0.549235,2.72169,-5.96547,-0.0940996
-0.79883,-2.09315,-1.51684,2.18837
5,5,-5,-5
0.41473,3.00618,-6.15889,-0.136156
-0.673428,-1.87397,-1.67079,2.0677
5,5,-5,-5
0.304174,3.28267,-6.31386,-0.175712
-0.576138,-1.63922,-1.78301,1.93885
5,5,-5,-5
0.213302,3.55517,-6.44192,-0.212427
-0.501834,-1.39342,-1.86519,1.8009
5,5,-5,-5
0.140906,3.82135,-6.54395,-0.244347
-0.448014,-1.14384,-1.92028,1.65874
5,5,-5,-5
0.0855489,4.07904,-6.62077,-0.269977
-0.411964,-0.896148,-1.95099,1.51696
5,5,-5,-5
0.0456053,4.32622,-6.67315,-0.288251
-0.390913,-0.654684,-1.95961,1.37985
5,5,-5,-5
0.0193011,4.56109,-6.70174,-0.298504
-0.382103,-0.422767,-1.94804,1.25142
5,5,-5,-5
0.00475405,4.78201,-6.70709,-0.300442
-0.382815,-0.202942,-1.9177,1.13545
5,5,-5,-5
