robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.4363,0.250808,-3.03053,-0.40422
-0.798105,-2.40811,1.17361,2.30228
5,5,-5,-5
4.00892,0.0992081,-2.87521,-0.473934
-0.170937,-2.64466,1.40215,2.1153
5,5,-5,-5
4.61657,0.0147235,-2.7224,-0.548874
0.494702,-2.81551,1.6244,1.92202
5,5,-5,-5
5.23528,0.00553892,-2.57223,-0.628965
1.17364,-2.91045,1.84061,1.72196
5,5,-5,-5
5.83996,0.0710574,-2.42486,-0.714133
1.83939,-2.92819,2.05094,1.5146
5,5,-5,-5
6.40681,0.201991,-2.28042,-0.8043
2.46666,-2.8762,2.2555,1.29936
5,5,-5,-5
6.91556,0.381489,-2.13906,-0.899387
3.0335,-2.76965,2.45432,1.07566
5,5,-5,-5
7.35075,0.587069,-2.00092,-0.999312
3.52269,-2.62945,2.64734,0.842893
5,5,-5,-5
7.70209,0.793015,-1.86613,-1.10399
3.92207,-2.47982,2.8344,0.600407
5,5,-5,-5
7.96348,0.972866,-1.73485,-1.21334
4.22362,-2.34579,3.01527,0.347554
5,5,-5,-5
8.14004,1.10897,-1.60405,-1.33019
4.43279,-2.24607,3.19447,0.0748987
5,5,-5,-5
8.24973,1.2001,-1.47253,-1.45642
4.56923,-2.18426,3.37283,-0.222524
5,5,-5,-5
8.30562,1.24862,-1.34297,-1.59029
4.64628,-2.15862,3.54509,-0.538236
5,5,-5,-5
8.31846,1.25997,-1.21778,-1.72971
4.67501,-2.16425,3.70691,-0.865192
5,5,-5,-5
8.29748,1.24146,-1.09904,-1.8723
4.66499,-2.19439,3.85499,-1.19585
5,5,-5,-5
8.25109,1.20126,-0.988496,-2.0154
4.62503,-2.24136,3.98713,-1.52227
5,5,-5,-5
8.18756,1.1478,-0.887536,-2.15612
4.56377,-2.29723,4.10222,-1.8362
5,5,-5,-5
8.11539,1.0892,-0.797214,-2.29139
4.49016,-2.35431,4.20016,-2.12926
