robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.38616,0.267611,-2.84444,-0.488509
-0.836917,-2.40926,1.31446,2.28702
5,5,-5,-5
3.89646,0.1233,-2.51147,-0.663269
-0.2586,-2.65797,1.67776,2.06627
5,5,-5,-5
4.43497,0.0320283,-2.19188,-0.863036
0.353076,-2.85555,2.02642,1.82135
5,5,-5,-5
4.9842,2.49757e-05,-1.88808,-1.08644
0.978855,-2.99284,2.35862,1.55279
5,5,-5,-5
5.52571,0.027714,-1.60229,-1.33182
1.59826,-3.06665,2.67269,1.26136
5,5,-5,-5
6.04162,0.1097,-1.33651,-1.59723
2.19106,-3.07985,2.96714,0.948074
5,5,-5,-5
6.5159,0.235332,-1.09245,-1.88053
2.7387,-3.04076,3.24073,0.614168
5,5,-5,-5
6.93535,0.389748,-0.871573,-2.17935
3.22521,-2.9621,3.49243,0.261041
5,5,-5,-5
7.29003,0.555252,-0.674982,-2.49117
3.63779,-2.85959,3.72149,-0.109785
5,5,-5,-5
7.57299,0.71284,-0.503474,-2.81339
3.96656,-2.75035,3.92744,-0.496709
5,5,-5,-5
7.80001,0.857547,-0.350867,-3.16001
4.22725,-2.64036,4.11743,-0.916289
5,5,-5,-5
7.99081,0.993125,-0.217871,-3.54012
4.44191,-2.52899,4.29057,-1.37818
5,5,-5,-5
8.14628,1.11401,-0.113172,-3.94222
4.6122,-2.42297,4.43669,-1.86887
5,5,-5,-5
8.26739,1.21527,-0.0420103,-4.35321
4.73995,-2.32833,4.54924,-2.37321
5,5,-5,-5
8.35493,1.29265,-0.0058051,-4.75913
4.82688,-2.25036,4.62564,-2.87506
5,5,-5,-5
8.40931,1.34259,-0.00212881,-5.14589
4.87439,-2.19356,4.66732,-3.35808
5,5,-5,-5
8.43038,1.36235,-0.0250601,-5.49997
4.88334,-2.16164,4.6794,-3.80645
5,5,-5,-5
8.41725,1.35001,-0.0658781,-5.80898
4.85385,-2.15743,4.66999,-4.20537
