robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.46533,0.241345,-3.52341,-0.223006
-0.795729,-2.37463,0.619707,2.57603
5,5,-5,-5
4.03247,0.094505,-3.87656,-0.127845
-0.204867,-2.55974,0.282338,2.64768
5,5,-5,-5
4.61289,0.0150083,-4.24183,-0.0578166
0.399622,-2.67728,-0.0675613,2.69454
5,5,-5,-5
5.19862,0.00394644,-4.61283,-0.0150128
1.00977,-2.72617,-0.423394,2.71421
5,5,-5,-5
5.78162,0.0614713,-4.9829,-2.92398e-05
1.61752,-2.70625,-0.778288,2.70575
5,5,-5,-5
6.3539,0.186793,-5.34537,-0.0119426
2.21489,-2.61831,-1.12536,2.66976
5,5,-5,-5
6.90759,0.378191,-5.69381,-0.0483717
2.794,-2.46407,-1.45799,2.60828
5,5,-5,-5
7.43509,0.633039,-6.02224,-0.105614
3.34726,-2.24614,-1.76999,2.52467
5,5,-5,-5
7.92916,0.947836,-6.32532,-0.178847
3.86742,-1.96804,-2.05586,2.4234
5,5,-5,-5
8.38302,1.31826,-6.59842,-0.26238
4.3477,-1.63406,-2.31079,2.30982
5,5,-5,-5
8.79248,1.74161,-6.85081,-0.355162
4.78418,-1.2473,-2.54382,2.18449
5,5,-5,-5
9.15204,2.21422,-7.09183,-0.458607
5.17153,-0.811582,-2.76441,2.04607
5,5,-5,-5
9.4543,2.72862,-7.31789,-0.569722
5.50216,-0.334152,-2.9693,1.89802
5,5,-5,-5
9.69338,3.27601,-7.52586,-0.684908
5.77002,0.17646,-3.15569,1.74441
5,5,-5,-5
9.86516,3.84664,-7.71307,-0.800088
5.97078,0.710748,-3.32121,1.58981
5,5,-5,-5
9.96743,4.4302,-7.8773,-0.910848
6.10206,1.25862,-3.46395,1.43912
5,5,-5,-5
9.99997,5.01618,-8.01672,-1.0126
6.16342,1.8098,-3.58233,1.29743
5,5,-5,-5
9.96455,5.59431,-8.12978,-1.10071
