robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.69888,0.560985,-3.41006,-0.259526
-1.49886,-2.15544,0.740404,2.5286
5,5,-5,-5
2.49718,0.671503,-3.64166,-0.188046
-1.61506,-2.1727,0.531976,2.56528
5,5,-5,-5
2.30809,0.786497,-3.88004,-0.127046
-1.71816,-2.17819,0.31629,2.59156
5,5,-5,-5
2.12605,0.908496,-4.12204,-0.0776852
-1.81156,-2.17294,0.0966517,2.60609
5,5,-5,-5
1.94609,1.04101,-4.36435,-0.0405693
-1.89766,-2.15674,-0.123502,2.60805
5,5,-5,-5
1.76395,1.18845,-4.6036,-0.015738
-1.97778,-2.12811,-0.340665,2.59719
5,5,-5,-5
1.57623,1.35613,-4.8364,-0.00267731
-2.05193,-2.08429,-0.551335,2.5738
5,5,-5,-5
1.38066,1.5503,-5.05941,-0.000352977
-2.11861,-2.02112,-0.75207,2.53871
5,5,-5,-5
1.17643,1.77815,-5.26942,-0.00726411
-2.17439,-1.93292,-0.939549,2.49318
5,5,-5,-5
0.964615,2.04777,-5.46336,-0.0215164
-2.21345,-1.81227,-1.11061,2.43888
5,5,-5,-5
0.739011,2.3839,-5.65241,-0.0427466
-2.22418,-1.64344,-1.27716,2.37742
5,5,-5,-5
0.510464,2.79908,-5.84545,-0.0719974
-2.18638,-1.41127,-1.4486,2.30869
5,5,-5,-5
0.30523,3.27979,-6.03614,-0.108537
-2.08315,-1.11289,-1.61817,2.23272
5,5,-5,-5
0.144422,3.80695,-6.2183,-0.150697
-1.90544,-0.753537,-1.7793,2.15045
5,5,-5,-5
0.0415557,4.3567,-6.386,-0.195939
-1.65445,-0.346867,-1.92572,2.06368
5,5,-5,-5
0.000953994,4.90233,-6.5336,-0.241
-1.34267,0.0862462,-2.05144,1.97492
5,5,-5,-5
0.0173978,5.41674,-6.65572,-0.282097
-0.993388,0.519978,-2.15081,1.88719
5,5,-5,-5
0.0771151,5.87476,-6.74719,-0.315202
