robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.4363,0.250808,-3.04005,-0.400154
-0.798105,-2.40811,1.03819,2.49259
5,5,-5,-5
4.00892,0.0992081,-2.89907,-0.462811
-0.170937,-2.64466,1.10993,2.52516
5,5,-5,-5
4.61657,0.0147235,-2.76301,-0.528326
0.494702,-2.81551,1.16287,2.56805
5,5,-5,-5
5.23528,0.00553892,-2.62971,-0.597534
1.17364,-2.91045,1.20709,2.60855
5,5,-5,-5
5.83996,0.0710574,-2.49713,-0.671531
1.83939,-2.92819,1.25377,2.63463
5,5,-5,-5
6.40681,0.201991,-2.3634,-0.751669
2.46666,-2.8762,1.31501,2.63497
5,5,-5,-5
6.91556,0.381489,-2.22679,-0.839552
3.0335,-2.76965,1.40343,2.59868
5,5,-5,-5
7.35075,0.587069,-2.08582,-0.937049
3.52269,-2.62945,1.5315,2.51475
5,5,-5,-5
7.70209,0.793015,-1.93924,-1.0463
3.92207,-2.47982,1.71058,2.37113
5,5,-5,-5
7.96348,0.972866,-1.78611,-1.16974
4.22362,-2.34579,1.94962,2.15356
5,5,-5,-5
8.14706,1.11464,-1.6222,-1.31347
4.4404,-2.24105,2.26327,1.83344
5,5,-5,-5
8.27406,1.22104,-1.44853,-1.48048
4.59568,-2.16563,2.63825,1.40019
5,5,-5,-5
8.35276,1.29069,-1.27202,-1.66801
4.69764,-2.12106,3.03831,0.865977
5,5,-5,-5
8.38987,1.32457,-1.09897,-1.87239
4.75287,-2.10651,3.42919,0.247946
5,5,-5,-5
8.39068,1.32531,-0.934814,-2.08894
4.76663,-2.11943,3.78207,-0.430335
5,5,-5,-5
8.35945,1.29675,-0.783959,-2.31206
4.74312,-2.15611,4.07652,-1.13913
5,5,-5,-5
8.29975,1.24345,-0.649638,-2.53538
4.68591,-2.21201,4.30236,-1.84424
5,5,-5,-5
8.21477,1.17047,-0.53389,-2.75192
4.5982,-2.28213,4.46023,-2.50949
5,5,-5,-5
