robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.74594,0.536905,-3.39611,-0.264228
-1.41782,-2.23133,0.823574,2.41798
5,5,-5,-5
2.57373,0.628132,-3.61304,-0.196215
-1.45889,-2.32787,0.699855,2.33339
5,5,-5,-5
2.40397,0.726754,-3.83626,-0.137316
-1.48786,-2.4123,0.567027,2.23146
5,5,-5,-5
2.23791,0.832165,-4.06281,-0.0886183
-1.50451,-2.4836,0.425487,2.11484
5,5,-5,-5
2.07671,0.943602,-4.28964,-0.0507187
-1.50894,-2.54109,0.276312,1.98695
5,5,-5,-5
1.92143,1.06015,-4.51361,-0.023714
-1.50158,-2.58444,0.121225,1.85201
5,5,-5,-5
1.773,1.18077,-4.73157,-0.0072109
-1.48312,-2.61365,-0.0374814,1.71487
5,5,-5,-5
1.63225,1.30429,-4.94039,-0.000355295
-1.45456,-2.6291,-0.197052,1.58101
5,5,-5,-5
1.49984,1.42944,-5.13706,-0.0018789
-1.41715,-2.63149,-0.354421,1.45632
5,5,-5,-5
1.37633,1.55486,-5.31864,-0.0101637
-1.37234,-2.62184,-0.506381,1.34709
5,5,-5,-5
1.26505,1.67583,-5.49201,-0.0242662
-1.31446,-2.60741,-0.659153,1.25772
5,5,-5,-5
1.1665,1.78997,-5.66361,-0.0442335
-1.24045,-2.59256,-0.817305,1.18594
5,5,-5,-5
1.07721,1.89972,-5.83005,-0.0693793
-1.15561,-2.57404,-0.975619,1.12834
5,5,-5,-5
0.994085,2.0079,-5.98802,-0.0985895
-1.06498,-2.54844,-1.12935,1.08181
5,5,-5,-5
0.914391,2.11768,-6.13432,-0.130367
-0.973323,-2.51229,-1.27409,1.0436
5,5,-5,-5
0.835774,2.23247,-6.26589,-0.162901
-0.885066,-2.46207,-1.40569,1.0112
5,5,-5,-5
0.75628,2.35598,-6.37978,-0.194148
-0.804274,-2.39425,-1.52017,0.982371
5,5,-5,-5
0.674409,2.49216,-6.47314,-0.221941
