robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.44677,0.24737,-2.60521,-0.610813
-0.782912,-2.41904,1.47737,2.2758
5,5,-5,-5
4.04739,0.0915862,-2.03178,-0.97636
-0.115118,-2.67853,1.99332,1.98987
5,5,-5,-5
4.69359,0.00939769,-1.49806,-1.43119
0.607107,-2.87169,2.46071,1.62301
5,5,-5,-5
5.35272,0.0124565,-1.02999,-1.96043
1.34685,-2.97971,2.85865,1.18259
5,5,-5,-5
5.99054,0.0990985,-0.6464,-2.5411
2.06492,-2.9976,3.17397,0.684541
5,5,-5,-5
6.57523,0.254618,-0.356948,-3.14472
2.72384,-2.93393,3.40329,0.150828
5,5,-5,-5
7.08067,0.453483,-0.161258,-3.74041
3.29134,-2.80857,3.55365,-0.393843
5,5,-5,-5
7.48801,0.662973,-0.0495276,-4.29799
3.74214,-2.6489,3.64166,-0.925278
5,5,-5,-5
7.78507,0.847482,-0.00439922,-4.7903
4.05767,-2.48516,3.69125,-1.42249
5,5,-5,-5
7.96348,0.972866,-0.00378233,-5.19445
4.22362,-2.34579,3.73038,-1.86939
5,5,-5,-5
8.02426,1.01831,-0.0251697,-5.50106
4.23135,-2.23958,3.79149,-2.27103
5,5,-5,-5
7.98586,0.989437,-0.0525262,-5.72284
4.10155,-2.15891,3.88684,-2.64366
5,5,-5,-5
7.86254,0.900506,-0.076914,-5.87363
3.86152,-2.09813,4.00943,-2.99234
5,5,-5,-5
7.6658,0.76993,-0.0944421,-5.96721
3.53554,-2.04804,4.14782,-3.32086
5,5,-5,-5
7.40706,0.617528,-0.104538,-6.01708
3.14654,-1.99934,4.28921,-3.63067
5,5,-5,-5
7.09954,0.462165,-0.108591,-6.0364
2.71729,-1.9453,4.42171,-3.92066
5,5,-5,-5
6.75926,0.319721,-0.108964,-6.03816
2.27094,-1.88368,4.53598,-4.18763
5,5,-5,-5
6.40513,0.2015,-0.108354,-6.03528
