robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.42791,0.253576,-2.66325,-0.57964
-0.75883,-2.47977,1.41723,2.30994
5,5,-5,-5
3.9881,0.103465,-2.1403,-0.898522
-0.0857705,-2.79543,1.88515,2.06724
5,5,-5,-5
4.58096,0.0175905,-1.64524,-1.2925
0.632255,-3.04961,2.3192,1.75435
5,5,-5,-5
5.18461,0.00340929,-1.20061,-1.74968
1.36954,-3.2285,2.70001,1.37845
5,5,-5,-5
5.77612,0.0606042,-0.823334,-2.25128
2.09837,-3.32674,3.0142,0.953923
5,5,-5,-5
6.33365,0.181143,-0.523082,-2.77352
2.79124,-3.34751,3.25599,0.500409
5,5,-5,-5
6.83829,0.350195,-0.301499,-3.29
3.42292,-3.30155,3.42788,0.0404269
5,5,-5,-5
7.2754,0.547745,-0.152619,-3.77407
3.97191,-3.20552,3.54014,-0.403089
5,5,-5,-5
7.6349,0.750612,-0.0642953,-4.20074
4.42107,-3.0797,3.60925,-0.808828
5,5,-5,-5
7.91074,0.934584,-0.0204927,-4.54778
4.75729,-2.94559,3.65539,-1.15839
5,5,-5,-5
8.11792,1.09122,-0.00381044,-4.80483
4.99084,-2.81023,3.68955,-1.4345
5,5,-5,-5
8.27779,1.22428,-3.08235e-05,-4.98244
5.14623,-2.67358,3.7183,-1.63969
5,5,-5,-5
8.39542,1.32969,-0.000859843,-5.09272
5.23396,-2.54396,3.75185,-1.78861
5,5,-5,-5
8.47503,1.40498,-0.00219721,-5.14821
5.26407,-2.42774,3.79601,-1.8965
5,5,-5,-5
8.51996,1.44896,-0.00260983,-5.16153
5.24575,-2.32986,3.85366,-1.97889
5,5,-5,-5
8.53262,1.46156,-0.0021107,-5.14527
5.18719,-2.25436,3.92587,-2.05157
5,5,-5,-5
8.51455,1.44361,-0.00125485,-5.11201
5.09544,-2.20463,4.01265,-2.13065
5,5,-5,-5
8.4665,1.39675,-0.000552862,-5.07435
