robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.81589,0.50226,-3.34801,-0.280792
-1.75169,-1.53175,0.749922,2.58399
5,5,-5,-5
2.70828,0.556125,-3.50972,-0.227258
-2.08559,-0.864727,0.55904,2.6788
5,5,-5,-5
2.59897,0.614222,-3.67317,-0.179263
-2.34288,-0.14613,0.366014,2.76778
5,5,-5,-5
2.49038,0.675441,-3.83815,-0.136863
-2.50898,0.595358,0.171034,2.85085
5,5,-5,-5
2.38483,0.738443,-4.00448,-0.100108
-2.58023,1.32854,-0.0257036,2.92798
5,5,-5,-5
2.28448,0.801676,-4.17197,-0.0690402
-2.56406,2.02304,-0.224003,2.99911
5,5,-5,-5
2.19137,0.863386,-4.34042,-0.0436958
-2.47763,2.65238,-0.423668,3.06421
5,5,-5,-5
2.1074,0.921658,-4.50963,-0.0241042
-2.34542,3.19595,-0.624498,3.12323
5,5,-5,-5
2.03437,0.974452,-4.67942,-0.010288
-2.19611,3.6396,-0.826294,3.17616
5,5,-5,-5
1.97398,1.01965,-4.84957,-0.0022634
-2.05937,3.97467,-1.02886,3.22297
5,5,-5,-5
1.92722,1.05563,-5.0247,-6.09911e-05
-1.95664,4.20454,-1.23826,3.26534
5,5,-5,-5
1.89242,1.08299,-5.20724,-0.00429685
-1.8929,4.34969,-1.45783,3.30356
5,5,-5,-5
1.8673,1.10305,-5.39376,-0.0155292
-1.86765,4.42723,-1.6832,3.33584
5,5,-5,-5
1.84969,1.11728,-5.58079,-0.0338466
-1.87636,4.45143,-1.90992,3.36096
5,5,-5,-5
1.83748,1.12722,-5.7649,-0.0588529
-1.9122,4.43477,-2.13354,3.37819
5,5,-5,-5
1.8286,1.13448,-5.94271,-0.0896744
-1.96728,4.3889,-2.3496,3.38733
5,5,-5,-5
1.82104,1.1407,-6.11099,-0.124992
-2.03355,4.32538,-2.55374,3.38869
5,5,-5,-5
1.81275,1.14754,-6.26661,-0.163091
