robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.59107,0.618553,-3.41006,-0.259526
-1.54313,-2.19363,0.740404,2.5286
5,5,-5,-5
2.26436,0.814758,-3.64166,-0.188046
-1.70034,-2.23175,0.531976,2.56528
5,5,-5,-5
1.9473,1.04007,-3.88004,-0.127046
-1.83066,-2.23514,0.31629,2.59156
5,5,-5,-5
1.64726,1.29067,-4.12204,-0.0776852
-1.92974,-2.2029,0.0966517,2.60609
5,5,-5,-5
1.37041,1.56109,-4.36435,-0.0405693
-1.99526,-2.13651,-0.123502,2.60805
5,5,-5,-5
1.12151,1.84448,-4.6036,-0.015738
-2.02709,-2.03963,-0.340665,2.59719
5,5,-5,-5
0.903676,2.13292,-4.8364,-0.00267731
-2.02733,-1.9179,-0.551335,2.5738
5,5,-5,-5
0.718377,2.41781,-5.05941,-0.000352977
-2.00018,-1.77855,-0.75207,2.53871
5,5,-5,-5
0.565505,2.69018,-5.26942,-0.00726411
-1.95169,-1.62997,-0.939549,2.49318
5,5,-5,-5
0.443598,2.94107,-5.46336,-0.0215164
-1.88933,-1.48131,-1.11061,2.43888
5,5,-5,-5
0.350434,3.16111,-5.65241,-0.0427466
-1.82016,-1.34317,-1.27716,2.37742
5,5,-5,-5
0.280144,3.34986,-5.84545,-0.0719974
-1.74903,-1.21987,-1.4486,2.30869
5,5,-5,-5
0.226314,3.51275,-6.03614,-0.108537
-1.6792,-1.10992,-1.61817,2.23272
5,5,-5,-5
0.184028,3.65597,-6.2183,-0.150697
-1.612,-1.01032,-1.7793,2.15045
5,5,-5,-5
0.149549,3.78628,-6.386,-0.195939
-1.54728,-0.916997,-1.92572,2.06368
5,5,-5,-5
0.120091,3.91074,-6.5336,-0.241
-1.48371,-0.825062,-2.05144,1.97492
5,5,-5,-5
0.0936769,4.03668,-6.65572,-0.282097
-1.41901,-0.729013,-2.15081,1.88719
5,5,-5,-5
0.069107,4.17157,-6.74719,-0.315202
