fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
9.33954,0,9.33954,0,0,13,-1,-1,9.33954,0,9.02985,0,0,49,-1,-1
9.33954,0,9.33954,0,0,13,-1,-1,9.33954,0,9.22925,0,0,49,-1,-1
9.35556,0,9.35556,0,0,49,-1,-1,9.33954,0,9.22925,0,0,49,-1,-1
9.35556,0,9.35556,0,0,49,-1,-1,9.33954,0,9.22925,0,0,49,-1,-1
9.46469,0,8.7952,0,0,49,2,4,9.33954,0,9.02985,0,0,49,-1,-1
9.46469,0,7.84406,0,0,13,2,4,9.33954,0,9.02985,0,0,49,-1,-1
9.46469,0,8.7826,0,0,13,1,5,9.33954,0,9.02985,0,0,49,-1,-1
9.46469,0,8.60806,0,0,13,2,4,9.46469,0,9.46469,0,0,13,0,2
9.46469,0,8.4601,0,0,13,3,4,9.46469,0,9.46469,0,0,13,0,2
9.46469,0,8.7952,0,0,49,2,4,10.0844,0,10.0844,0,0,13,-1,-1
9.46469,0,8.7826,0,0,13,1,5,10.0844,0,10.0844,0,0,13,-1,-1
9.46469,0,8.60806,0,0,13,2,4,10.9146,0,10.9146,0,0,13,0,1
9.55554,0,9.55554,0,0,13,3,4,11.6917,0,11.6917,0,0,13,-1,-1
9.75798,0,9.75798,0,0,13,2,4,11.7279,0,11.7279,0,0,25,0,1
9.75798,0,9.75798,0,0,13,2,4,12.0183,0,12.0183,0,0,49,-1,-1
9.851,0,9.851,0,0,13,3,4,12.0377,0,12.0377,0,0,49,0,1
9.88583,0,9.88583,0,0,13,2,4,12.0377,0,12.0377,0,0,49,0,1
9.88583,0,9.88583,0,0,13,2,4,12.0377,0,12.0377,0,0,49,0,1
9.89018,0,9.89018,0,0,13,2,4,12.9186,0,12.9186,0,0,7,0,1
9.89018,0,9.89018,0,0,13,2,4,12.9186,0,12.9186,0,0,7,0,1
9.89018,0,9.89018,0,0,13,2,4,13.1017,0,13.1017,0,0,13,-1,-1
9.89018,0,9.89018,0,0,13,2,4,13.2786,0,13.2786,0,0,16,-1,-1
9.99721,0,9.99721,0,0,13,1,3,13.3731,0,13.3731,0,0,7,0,2
10.0083,0,10.0083,0,0,13,3,5,13.8058,0,13.8058,0,0,7,0,1
10.0083,0,10.0083,0,0,13,3,5,13.8935,0,13.8935,0,0,7,0,1
10.0083,0,10.0083,0,0,13,3,5,13.9302,0,13.9302,0,0,49,0,1
10.0394,0,10.0394,0,0,13,-1,-1,13.9302,0,13.9302,0,0,49,0,1
10.0394,0,10.0394,0,0,13,-1,-1,14.2163,0,14.2163,0,0,7,0,1
10.0624,0,10.0624,0,0,49,2,4,14.2762,0,14.2762,0,0,7,-1,-1
10.0624,0,10.0624,0,0,49,2,4,14.2762,0,14.2762,0,0,7,-1,-1
10.0624,0,10.0624,0,0,49,2,4,14.2762,0,14.2762,0,0,7,-1,-1
10.1808,0,10.1808,0,0,13,3,4,14.2762,0,14.2762,0,0,7,-1,-1
10.1808,0,10.1808,0,0,13,3,4,14.3317,0,14.3317,0,0,7,0,1
10.2307,0,10.2307,0,0,49,3,5,14.3317,0,14.3317,0,0,7,0,1
10.2307,0,10.2307,0,0,49,3,5,14.3317,0,14.3317,0,0,7,0,1
10.3025,0,10.3025,0,0,13,3,5,14.4154,0,14.4154,0,0,13,-1,-1
10.3462,0,10.3462,0,0,49,1,4,14.4174,0,14.4174,0,0,7,0,1
10.4842,0,10.4842,0,0,13,-1,-1,14.4174,0,14.4174,0,0,7,0,1
10.4842,0,10.4842,0,0,13,-1,-1,14.4174,0,14.4174,0,0,7,0,1
10.4842,0,10.4842,0,0,13,-1,-1,14.4636,0,14.4636,0,0,49,0,1
10.6247,0,10.6247,0,0,13,2,3,14.4636,0,14.4636,0,0,49,0,1
10.8424,0,10.8424,0,0,49,2,3,14.5089,0,14.5089,0,0,13,-1,-1
10.8424,0,10.8424,0,0,49,2,3,14.5582,0,14.5582,0,0,49,-1,-1
10.8424,0,10.8424,0,0,49,2,3,14.5984,0,14.5984,0,0,7,-1,-1
10.8424,0,10.8424,0,0,49,2,3,14.7169,0,14.7169,0,0,13,-1,-1
10.8424,0,10.8424,0,0,49,2,3,14.8213,0,14.8213,0,0,7,-1,-1
10.8424,0,10.8424,0,0,49,2,3,14.8213,0,14.8213,0,0,7,-1,-1
10.8642,0,10.8642,0,0,49,1,4,14.8229,0,14.8229,0,0,49,0,1
11.1443,0,11.1443,0,0,49,-1,-1,14.8673,0,14.8673,0,0,7,-1,-1
11.4072,0,11.4072,0,0,13,2,3,14.8673,0,14.8673,0,0,7,-1,-1
11.5113,0,11.5113,0,0,13,1,4,14.8681,0,14.8681,0,0,13,-1,-1
12.2349,0,12.2349,0,0,13,3,4,14.889,0,14.889,0,0,7,-1,-1
12.3188,0,12.3188,0,0,13,3,4,14.9001,0,14.9001,0,0,13,-1,-1
12.3188,0,12.3188,0,0,13,3,4,14.9001,0,14.9001,0,0,13,-1,-1
12.4411,0,12.4411,0,0,13,3,4,15.0201,0,15.0201,0,0,16,0,1
12.52,0,12.52,0,0,13,1,4,15.0787,0,15.0787,0,0,7,-1,-1
12.52,0,12.52,0,0,13,1,4,15.0787,0,15.0787,0,0,7,-1,-1
12.5262,0,12.5262,0,0,49,3,4,15.1054,0,15.1054,0,0,7,0,1
