robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.85264,0.484598,-3.36069,-0.276371
-1.47259,-2.02385,0.105949,3.32674
5,5,-5,-5
2.79152,0.514178,-3.55324,-0.213886
-1.57029,-1.93013,-0.928789,4.04196
5,5,-5,-5
2.73366,0.543131,-3.75849,-0.156588
-1.66204,-1.83969,-2.11918,4.56704
5,5,-5,-5
2.67688,0.572458,-3.96859,-0.107536
-1.75141,-1.74922,-3.39867,4.85988
5,5,-5,-5
2.61908,0.603271,-4.17536,-0.0684713
-1.84178,-1.6552,-4.68973,4.905
5,5,-5,-5
2.55819,0.636795,-4.37037,-0.0398018
-1.93634,-1.55392,-5.91493,4.71565
5,5,-5,-5
2.49222,0.674375,-4.54511,-0.0207353
-2.03803,-1.44149,-7.00766,4.3308
5,5,-5,-5
2.41927,0.717497,-4.69114,-0.00954832
-2.14952,-1.3138,-7.92004,3.80807
5,5,-5,-5
2.33756,0.767814,-4.80014,-0.00399582
-2.27314,-1.16648,-8.6266,3.21442
5,5,-5,-5
2.24544,0.827182,-4.86393,-0.00185174
-2.41076,-0.994856,-9.12327,2.61693
5,5,-5,-5
2.14102,0.898018,-4.86639,-0.00178542
-2.56474,-0.791881,-9.40138,2.10389
5,5,-5,-5
2.02575,0.980814,-4.8069,-0.00373032
-2.73193,-0.55687,-9.5015,1.71694
5,5,-5,-5
1.90311,1.07454,-4.70065,-0.00896902
-2.90574,-0.294775,-9.48858,1.43177
5,5,-5,-5
1.77644,1.17787,-4.56295,-0.0191379
-3.08015,-0.0110671,-9.409,1.21205
5,5,-5,-5
1.6489,1.28918,-4.40913,-0.0350353
-3.24988,0.288214,-9.29718,1.01709
5,5,-5,-5
1.52341,1.40648,-4.25447,-0.0558936
-3.41054,0.59647,-9.17975,0.805308
5,5,-5,-5
1.4026,1.52744,-4.11404,-0.0791187
-3.55871,0.906602,-9.07611,0.535606
5,5,-5,-5
1.28875,1.64938,-4.00259,-0.100493
