robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.52995,-0.949578
-3.51091,1.82227,2.0328,-1.51892
-3.4773,1.71289,1.94286,-1.5305
-3.24296,1.20968,1.21099,-1.11899
-3.01307,0.854838,1.08295,-0.964677
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.52995,-0.949578
-3.51091,1.82227,2.0328,-1.51892
-3.4773,1.71289,1.94286,-1.5305
-3.24296,1.20968,1.21099,-1.11899
-3.01307,0.854838,1.08295,-0.964677
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.52995,-0.949578
-3.51091,1.82227,2.0328,-1.51892
-3.4773,1.71289,1.94286,-1.5305
-3.24296,1.20968,1.21099,-1.11899
-3.01307,0.854838,1.08295,-0.964677
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.52995,-0.949578
-3.51091,1.82227,2.0328,-1.51892
-3.4773,1.71289,1.94286,-1.5305
-3.24296,1.20968,1.21099,-1.11899
-3.01307,0.854838,1.08295,-0.964677
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,2.0328,-1.51892
-1.46025,-1.19708,1.78383,-1.36787
-2.15588,-0.49821,1.46917,-1.20165
-2.17784,-0.452232,1.2668,-1.29738
-2.48093,0.000596324,1.07447,-1.03591
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.01263,-1.48221,1.67201,-0.703001
-1.46025,-1.19708,1.66035,-0.945482
-2.15588,-0.49821,1.19521,-0.999391
-2.17784,-0.452232,0.978859,-0.844238
-2.48093,0.000596324,0.91549,-0.80869
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.75829,0.821083,1.67201,-0.703001
-3.78648,2.14436,1.66035,-0.945482
-3.92058,2.2405,1.19521,-0.999391
-3.81029,1.97748,0.978859,-0.844238
-3.03156,0.899041,0.91549,-0.80869
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.75829,0.821083,1.67201,-0.703001
-3.78648,2.14436,1.66035,-0.945482
-3.92058,2.2405,1.19521,-0.999391
-3.81029,1.97748,0.978859,-0.844238
-3.03156,0.899041,0.91549,-0.80869
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.75829,0.821083,1.88561,-1.48808
-3.78648,2.14436,2.30215,-2.07501
-3.92058,2.2405,1.85667,-1.70666
-3.81029,1.97748,1.2517,-1.14084
-3.03156,0.899041,1.11028,-1.04485
-2.78319,0.5,0.9,-0.8
