robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.8047,-1.34824
-3.04118,1.22672,1.89382,-1.66086
-3.48286,1.91936,1.49454,-1.33204
-3.36184,1.58366,1.11853,-1.01776
-3.00693,0.942547,0.924826,-0.843729
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.56795,-0.789688
-3.04118,1.22672,1.64536,-1.0396
-3.48286,1.91936,1.5124,-1.07391
-3.36184,1.58366,1.09301,-0.95578
-3.00693,0.942547,0.892522,-0.775092
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-3.04118,1.22672,1.56795,-0.789688
-3.2906,1.62868,1.64536,-1.0396
-3.48286,1.91936,1.5124,-1.07391
-3.4792,1.86886,1.23431,-1.05675
-3.34954,1.59492,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-3.04118,1.22672,1.56795,-0.789688
-3.2906,1.62868,1.64536,-1.0396
-3.48286,1.91936,1.5124,-1.07391
-3.4792,1.86886,1.23431,-1.05675
-3.34954,1.59492,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03066,-0.499328,1.56795,-0.789688
-2.44441,0.243131,1.64536,-1.0396
-3.40104,1.70569,1.5124,-1.07391
-3.286,1.27883,1.09301,-0.95578
-3.09497,0.97289,0.892522,-0.775092
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17478,-0.247277,1.56795,-0.789688
-3.02074,1.32268,1.64536,-1.0396
-3.40306,1.52748,1.5124,-1.07391
-3.15395,1.06503,1.23431,-1.05675
-2.96756,0.768581,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32125,-0.0807468,1.8047,-1.34824
-3.37942,1.62095,1.89382,-1.66086
-3.43277,1.62193,1.49454,-1.33204
-3.19018,1.33321,1.11853,-1.01776
-2.99288,0.933054,0.924826,-0.843729
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.6636,-1.14913
-3.04118,1.22672,1.94286,-1.5305
-3.48932,1.79596,1.63136,-1.39254
-3.36184,1.58366,1.09018,-1.00614
-2.99346,0.914611,0.994907,-0.882986
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.56692,0.390763,1.8502,-1.38122
-3.15681,1.43127,1.86191,-1.52637
-3.35957,1.70758,1.65489,-1.4171
-3.4526,1.63304,1.27389,-1.18996
-3.15172,1.19392,0.963552,-1.00947
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03066,-0.499328,1.56795,-0.789688
-2.44441,0.243131,1.68681,-1.06237
-3.40104,1.70569,1.4563,-1.06393
-3.286,1.27883,1.12612,-1.16922
-3.09497,0.97289,0.922645,-0.938827
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32125,-0.0807468,1.88344,-1.23783
-3.37942,1.62095,1.94286,-1.5305
-3.43277,1.62193,1.336,-1.41707
-3.19018,1.33321,1.01657,-1.11343
-2.99288,0.933054,0.971679,-0.900656
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.88344,-1.23783
-3.04118,1.22672,1.94286,-1.5305
-3.48932,1.79596,1.336,-1.41707
-3.36184,1.58366,1.01657,-1.11343
-2.99346,0.914611,0.971679,-0.900656
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.88344,-1.23783
-3.04118,1.22672,1.99379,-1.43112
-3.48286,1.91936,1.67086,-1.52963
-3.27822,1.65394,1.14564,-1.27775
-2.99346,0.914611,1.01657,-1.11343
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.55732,0.349573,1.88344,-1.23783
-3.34053,1.67302,1.99379,-1.43112
-3.40104,1.70569,1.67086,-1.52963
-3.26625,1.11753,1.14564,-1.27775
-3.04025,0.919867,1.01657,-1.11343
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.55732,0.349573,1.88344,-1.23783
-3.34053,1.67302,1.99379,-1.43112
-3.40104,1.70569,1.67086,-1.52963
-3.26625,1.11753,1.14564,-1.27775
-3.04025,0.919867,1.01657,-1.11343
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.44373,0.433958,1.69568,-1.18225
-3.04118,1.22672,2.10409,-1.67246
-3.33466,1.70819,1.86209,-1.91017
-3.47214,1.83487,1.37184,-1.76194
-3.00693,0.942547,1.0827,-1.30203
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.43901,0.384901,1.69568,-1.18225
-2.63583,0.931736,2.10409,-1.67246
-3.41438,1.73343,1.86209,-1.91017
-3.17379,1.07449,1.37184,-1.76194
-3.09497,0.97289,1.0827,-1.30203
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.43901,0.384901,1.69568,-1.18225
-2.63583,0.931736,2.10409,-1.67246
-3.41438,1.73343,1.86209,-1.91017
-3.17379,1.07449,1.37184,-1.76194
-3.09497,0.97289,1.0827,-1.30203
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27427,-0.106983,2.06084,-1.42276
-3.01081,1.28801,1.96912,-1.60793
-3.41021,1.7034,1.57988,-1.53154
-3.07229,0.696691,1.25166,-1.40516
-2.94897,0.573693,1.09376,-1.23677
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27427,-0.106983,1.69741,-1.18689
-3.01081,1.28801,2.03188,-1.57287
-3.41021,1.7034,2.28229,-1.93438
-3.07229,0.696691,1.81782,-1.69659
-2.94897,0.573693,1.1962,-1.33622
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27427,-0.106983,1.82302,-1.3412
-3.01081,1.28801,2.2369,-1.90328
-3.41021,1.7034,2.01806,-1.62514
-3.07229,0.696691,1.11853,-1.01776
-2.94897,0.573693,0.961575,-0.891743
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27427,-0.106983,1.69741,-1.18689
-3.01081,1.28801,1.87973,-1.76937
-3.41021,1.7034,1.38453,-1.70862
-3.07229,0.696691,1.58786,-1.7778
-2.94897,0.573693,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.58136,0.390302,1.69741,-1.18689
-3.07623,1.23912,1.87973,-1.76937
-3.62058,1.64127,1.38453,-1.70862
-3.37778,1.56002,1.58786,-1.7778
-3.06073,0.996632,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03484,-0.532266,1.69741,-1.18689
-2.73142,0.941241,1.87973,-1.76937
-3.54336,1.86423,1.38453,-1.70862
-3.09497,0.97289,1.58786,-1.7778
-2.93054,0.710292,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03484,-0.532266,1.88344,-1.23783
-2.73142,0.941241,1.66311,-1.51106
-3.54336,1.86423,1.14564,-1.27775
-3.09497,0.97289,1.01657,-1.11343
-2.93054,0.710292,0.851027,-0.982712
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03484,-0.532266,1.69169,-1.09127
-2.73142,0.941241,2.0328,-1.51892
-3.54336,1.86423,1.94402,-1.85032
-3.09497,0.97289,1.66104,-1.92889
-2.93054,0.710292,0.87764,-0.745203
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.70928,0.613032,1.76212,-1.35917
-3.04738,1.23481,2.28229,-1.93438
-3.48824,1.85268,1.72347,-1.58995
-3.55441,1.92193,1.00623,-1.0876
-3.08892,1.05642,0.943598,-0.912479
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.70928,0.613032,1.76212,-1.35917
-3.04738,1.23481,2.28229,-1.93438
-3.48824,1.85268,1.72347,-1.58995
-3.55441,1.92193,1.00623,-1.0876
-3.08892,1.05642,0.943598,-0.912479
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,2.29265,-1.98104
-3.4543,1.82121,1.83448,-1.70775
-3.40104,1.70569,1.2202,-1.28123
-3.30365,1.29774,1.03344,-1.12158
-3.09497,0.97289,0.924124,-0.905242
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.87517,-1.39141
-3.4543,1.82121,2.28229,-1.93438
-3.40104,1.70569,1.83448,-1.70775
-3.30365,1.29774,0.987979,-1.01779
-3.09497,0.97289,0.924124,-0.905242
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.87517,-1.39141
-3.4543,1.82121,2.28229,-1.93438
-3.40104,1.70569,1.83448,-1.70775
-3.30365,1.29774,0.987979,-1.01779
-3.09497,0.97289,0.924124,-0.905242
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.87517,-1.39141
-3.04118,1.22672,2.28229,-1.93438
-3.48286,1.91936,1.83448,-1.70775
-3.36184,1.58366,0.987979,-1.01779
-3.06456,0.826129,0.924124,-0.905242
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.82302,-1.3412
-3.04118,1.22672,2.27488,-1.9234
-3.48286,1.91936,1.87973,-1.76937
-3.36184,1.58366,1.38453,-1.70862
-3.06456,0.826129,1.22128,-1.39634
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.35389,0.110646,1.82302,-1.3412
-3.44057,1.69735,2.27488,-1.9234
-3.57088,1.72348,1.87973,-1.76937
-3.04645,0.984752,1.38453,-1.70862
-2.93931,0.737344,1.22128,-1.39634
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.35389,0.110646,1.82302,-1.3412
-3.44057,1.69735,2.27488,-1.9234
-3.57088,1.72348,1.87973,-1.76937
-3.04645,0.984752,1.38453,-1.70862
-2.93931,0.737344,1.22128,-1.39634
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.53879,0.315912,2.30173,-1.89092
-3.32385,1.64273,1.72347,-1.58995
-3.48861,1.89177,1.1479,-1.21579
-3.15857,1.5102,1.00623,-1.0876
-3.04025,0.919867,0.959117,-0.963969
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.87719,-0.576758,1.69741,-1.18689
-3.01734,1.09616,2.27488,-1.9234
-3.40104,1.70569,1.87973,-1.76937
-3.23309,1.37187,1.38453,-1.70862
-3.03974,0.991091,1.28162,-1.57179
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.54642,0.461479,1.69741,-1.18689
-3.4543,1.82121,2.27488,-1.9234
-3.61751,1.74513,1.87973,-1.76937
-3.25628,1.29236,1.38453,-1.70862
-3.14226,1.0337,1.28162,-1.57179
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.54642,0.461479,1.69741,-1.18689
-3.4543,1.82121,2.27488,-1.9234
-3.61751,1.74513,1.87973,-1.76937
-3.25628,1.29236,1.38453,-1.70862
-3.14226,1.0337,1.28162,-1.57179
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.54642,0.461479,1.631,-1.12697
-3.4543,1.82121,2.27488,-1.9234
-3.61751,1.74513,1.87973,-1.76937
-3.25628,1.29236,1.38453,-1.70862
-3.14226,1.0337,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22366,-0.221221,1.631,-1.12697
-2.50569,0.385573,2.27488,-1.9234
-3.4543,1.82121,1.87973,-1.76937
-3.61751,1.74513,1.38453,-1.70862
-3.25628,1.29236,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.631,-1.12697
-2.71086,0.549744,2.27488,-1.9234
-3.44512,1.86525,1.87973,-1.76937
-3.45888,1.69994,1.38453,-1.70862
-3.40104,1.70569,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.22966,-0.270567
-2.71086,0.549744,1.24554,0.190427
-3.44512,1.86525,1.10934,-0.606476
-3.45888,1.69994,0.943424,-0.657772
-3.40104,1.70569,0.928033,-0.619427
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.22966,-0.270567
-2.71086,0.549744,1.24554,0.190427
-3.44512,1.86525,1.10934,-0.606476
-3.45888,1.69994,0.943424,-0.657772
-3.40104,1.70569,0.928033,-0.619427
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.22966,-0.270567
-2.71086,0.549744,1.24554,0.190427
-3.44512,1.86525,1.10934,-0.606476
-3.45888,1.69994,0.943424,-0.657772
-3.40104,1.70569,0.928033,-0.619427
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.56795,-0.789688
-2.71086,0.549744,1.64536,-1.0396
-3.44512,1.86525,1.53349,-0.908719
-3.45888,1.69994,1.23431,-1.05675
-3.40104,1.70569,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,2.28229,-1.93438
-2.71086,0.549744,1.2367,-1.26241
-3.44512,1.86525,0.971915,-1.0791
-3.45888,1.69994,0.933536,-1.00643
-3.40104,1.70569,0.905466,-0.903033
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.05122,-0.444632,1.25933,0.0588667
-3.01734,1.09616,1.24554,0.190427
-3.4543,1.82121,1.1345,-0.555272
-3.40104,1.70569,1.15028,-0.691382
-3.40874,1.37811,1.0694,-0.907289
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03484,-0.532266,1.25933,0.0588667
-2.83534,0.937851,1.24554,0.190427
-3.45527,2.03581,1.1345,-0.555272
-3.54336,1.86423,1.15028,-0.691382
-3.31734,1.36613,1.0694,-0.907289
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.82932,-1.35404
-2.71086,0.549744,2.27488,-1.9234
-3.43801,1.9955,1.87973,-1.76937
-3.44348,1.6394,1.51896,-1.66601
-3.19018,1.33321,1.05096,-1.30156
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.26304,-0.147137,1.82932,-1.35404
-3.55819,1.95607,2.27488,-1.9234
-3.49738,1.92528,1.87973,-1.76937
-3.40104,1.70569,1.51896,-1.66601
-3.25628,1.29236,1.05096,-1.30156
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.20127,-0.228045,1.794,-1.04373
-3.45527,2.03581,1.87973,-1.76937
-3.48232,1.77426,1.38453,-1.70862
-3.12038,0.879318,1.40867,-1.79594
-2.93931,0.737344,1.18142,-1.46335
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.15571,-0.000398453,1.69741,-1.18689
-2.76861,1.40068,2.30173,-1.89092
-3.37713,1.96689,2.28229,-1.93438
-3.48608,1.74977,1.72831,-1.57529
-3.37778,1.56002,0.96736,-0.957306
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.15571,-0.000398453,1.88569,-1.48748
-2.76861,1.40068,2.34475,-2.09687
-3.37713,1.96689,2.1105,-1.86011
-3.48608,1.74977,1.67649,-1.36897
-3.37778,1.56002,1.09336,-1.06315
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.20127,-0.228045,1.87969,-1.3955
-3.45527,2.03581,2.28229,-1.93438
-3.54336,1.86423,1.79704,-1.67477
-3.12038,0.879318,0.963785,-1.05037
-2.94792,0.699514,0.919082,-0.95535
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.26304,-0.147137,1.87969,-1.3955
-2.98396,1.0421,2.28229,-1.93438
-3.16877,1.88647,1.79704,-1.67477
-3.54336,1.86423,0.963785,-1.05037
-3.09497,0.97289,0.919082,-0.95535
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.26304,-0.147137,1.87969,-1.3955
-2.98396,1.0421,2.28229,-1.93438
-3.16877,1.88647,1.79704,-1.67477
-3.54336,1.86423,0.963785,-1.05037
-3.09497,0.97289,0.919082,-0.95535
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.87719,-0.576758,1.69741,-1.18689
-3.4543,1.82121,2.30173,-1.89092
-3.4746,1.77481,1.87891,-1.82541
-3.23309,1.37187,1.35969,-1.62487
-3.03974,0.991091,1.3845,-1.49823
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.58257,0.435438,1.56795,-0.789688
-3.1341,1.35269,1.64536,-1.0396
-3.3511,1.26366,1.4563,-1.06393
-3.16089,0.996834,1.12612,-1.16922
-3.02415,0.826259,0.678443,-0.905605
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.13353,-0.338558,1.77412,-1.35742
-3.02074,1.32268,2.22881,-1.95938
-3.40428,1.94026,2.35425,-2.13808
-3.36184,1.58366,2.30215,-2.07501
-2.97517,0.937581,1.02952,-0.910486
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.58257,0.435438,1.82302,-1.3412
-3.1341,1.35269,2.27488,-1.9234
-3.3511,1.26366,1.8596,-1.6786
-3.16089,0.996834,1.40867,-1.79594
