robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.21929,-1.20152,1.89619,-1.35584
-0.333656,-1.83243,2.28391,-1.82934
-0.513251,-1.64174,2.11145,-1.73082
-1.30118,-0.889017,1.74619,-1.45584
-2.29871,0.0452462,1.30382,-1.11027
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.21929,-1.20152,0.807314,-0.464233
-0.333656,-1.83243,0.150951,-0.41873
-0.513251,-1.64174,-0.216392,-0.240189
-1.30118,-0.889017,0.0669513,-0.367438
-2.29871,0.0452462,0.341804,-0.520095
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.21929,-1.20152,0.645121,0.0203555
-0.333656,-1.83243,0.0902412,0.640711
-0.513251,-1.64174,-0.189249,0.904509
-1.30118,-0.889017,-0.00975883,0.574044
-2.29871,0.0452462,0.445121,-0.112978
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0307,-1.32533,0.807314,-0.464233
-0.333656,-1.83243,0.150951,-0.41873
-0.424765,-1.70959,-0.216392,-0.240189
-1.30118,-0.889017,0.0669513,-0.367438
-2.29871,0.0452462,0.341804,-0.520095
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.23706,-1.81495,0.807314,-0.464233
-0.424765,-1.70959,0.463175,-0.466249
-0.845286,-1.31902,0.150951,-0.41873
-1.30118,-0.889017,0.581587,-0.699791
-2.29871,0.0452462,0.794316,-0.754562
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.23706,-1.81495,0.807314,-0.464233
-0.424765,-1.70959,0.463175,-0.466249
-0.845286,-1.31902,0.150951,-0.41873
-1.30118,-0.889017,0.716433,-0.653046
-2.29871,0.0452462,0.794316,-0.754562
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.23706,-1.81495,0.642208,-0.47788
-0.424765,-1.70959,0.356268,-0.416556
-0.845286,-1.31902,0.210508,-0.449894
-1.30118,-0.889017,0.378992,-0.551222
-2.29871,0.0452462,0.620208,-0.670103
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.745668,-1.75739,0.960182,-0.45569
0.882611,-3.42528,0.807314,-0.464233
1.37757,-3.72776,0.0669513,-0.367438
2.48597,-4.47809,0.341804,-0.520095
3.35682,-5.66306,0.603193,-0.652094
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.745668,-1.75739,0.807314,-0.464233
0.882611,-3.42528,0.463175,-0.466249
1.37757,-3.72776,0.150951,-0.41873
2.48597,-4.47809,0.581587,-0.699791
3.35682,-5.66306,0.794316,-0.754562
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.745668,-1.75739,0.807314,-0.464233
0.882611,-3.42528,0.463175,-0.466249
1.37757,-3.72776,0.150951,-0.41873
2.48597,-4.47809,0.716433,-0.653046
3.35682,-5.66306,0.794316,-0.754562
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.05793,-1.5581,0.807314,-0.464233
0.18158,-2.63645,0.150951,-0.41873
1.9654,-4.17233,-0.216392,-0.240189
2.83901,-5.13776,0.0669513,-0.367438
3.17847,-5.51138,0.341804,-0.520095
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.29211,-1.14284,1.29391,-0.867371
-0.827656,-1.6823,1.38782,-1.13474
0.181633,-2.87581,1.4772,-1.40025
2.48597,-4.47809,1.62288,-1.60179
3.16951,-5.46047,1.77595,-2.07481
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.903758,-1.58459,0.645121,0.0203555
1.35635,-3.57187,0.0902412,0.640711
2.31866,-4.42926,-0.189249,0.904509
2.67082,-4.86011,-0.00975883,0.574044
2.827,-5.02317,0.445121,-0.112978
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.903758,-1.58459,1.89619,-1.35584
1.35635,-3.57187,2.28391,-1.82934
2.31866,-4.42926,2.11145,-1.73082
2.67082,-4.86011,1.74619,-1.45584
2.827,-5.02317,1.30382,-1.11027
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.903758,-1.58459,0.982926,-0.450728
1.35635,-3.57187,0.74695,-0.283111
2.31866,-4.42926,0.445121,-0.112978
2.67082,-4.86011,0.473779,-0.202183
2.827,-5.02317,0.59695,-0.383111
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.344688,-2.7646,0.645121,0.0203555
0.948855,-3.33762,0.0902412,0.640711
2.31866,-4.42926,-0.189249,0.904509
2.83901,-5.13776,-0.00975883,0.574044
3.16072,-5.46441,0.445121,-0.112978
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.344688,-2.7646,1.2081,-1.17368
0.948855,-3.33762,1.22429,-2.32105
2.31866,-4.42926,1.33846,-2.60894
2.83901,-5.13776,1.14929,-2.37105
