robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.40528,0.261132,-2.63132,-0.596664
-0.849299,-2.36538,1.4094,2.34826
5,5,-5,-5
3.95318,0.11081,-2.08521,-0.93749
-0.266967,-2.57067,1.85257,2.14372
5,5,-5,-5
4.54049,0.0211594,-1.57468,-1.35759
0.35782,-2.71841,2.24756,1.86585
5,5,-5,-5
5.14079,0.00198258,-1.12128,-1.84476
0.996991,-2.79604,2.57818,1.51887
5,5,-5,-5
5.72619,0.0530166,-0.741171,-2.38039
1.62087,-2.80115,2.83473,1.11431
5,5,-5,-5
6.27015,0.164018,-0.443481,-2.94133
2.20095,-2.74143,3.01548,0.66916
5,5,-5,-5
6.74982,0.316183,-0.22963,-3.50215
2.71234,-2.63319,3.12713,0.203546
5,5,-5,-5
7.1474,0.484617,-0.0935305,-4.03742
3.1351,-2.49891,3.18435,-0.261774
5,5,-5,-5
7.45003,0.641402,-0.0227454,-4.52362
3.45418,-2.36414,3.20817,-0.707708
5,5,-5,-5
7.64817,0.758869,-0.000356765,-4.94027
3.65794,-2.25412,3.22372,-1.11858
5,5,-5,-5
7.74791,0.822801,-0.00839271,-5.28958
3.75031,-2.1804,3.25706,-1.50318
5,5,-5,-5
7.76964,0.837176,-0.0345767,-5.587
3.75265,-2.14003,3.31621,-1.87591
5,5,-5,-5
7.72399,0.807166,-0.070264,-5.83529
3.67829,-2.13091,3.39834,-2.23407
5,5,-5,-5
7.61956,0.741139,-0.108895,-6.03783
3.53857,-2.14772,3.49838,-2.57552
5,5,-5,-5
7.46393,0.649247,-0.145719,-6.19831
3.34373,-2.18341,3.6099,-2.89751
5,5,-5,-5
7.26466,0.542275,-0.17751,-6.32045
3.10386,-2.2304,3.72607,-3.19601
5,5,-5,-5
7.03001,0.430639,-0.2023,-6.40786
2.82957,-2.28161,3.84023,-3.46543
5,5,-5,-5
6.76936,0.323532,-0.219135,-6.46401
2.53241,-2.33132,3.9465,-3.69861
