robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.44276,0.248685,-3.07712,-0.384532
-0.790803,-2.41157,1.12596,2.32363
5,5,-5,-5
4.03263,0.0944727,-2.97445,-0.428659
-0.144136,-2.65409,1.29804,2.16861
5,5,-5,-5
4.66405,0.0112989,-2.87694,-0.473125
0.548461,-2.82805,1.45998,2.01509
5,5,-5,-5
5.30772,0.00947785,-2.78142,-0.519163
1.25593,-2.92021,1.61663,1.85931
5,5,-5,-5
5.93291,0.0878029,-2.68487,-0.568275
1.94556,-2.92899,1.77249,1.6971
5,5,-5,-5
6.51088,0.23374,-2.58441,-0.622226
2.58637,-2.86436,1.93159,1.52388
5,5,-5,-5
7.01768,0.425179,-2.47729,-0.683064
3.15196,-2.74598,2.09752,1.33464
5,5,-5,-5
7.43567,0.633364,-2.36101,-0.753149
3.62213,-2.60035,2.27327,1.12393
5,5,-5,-5
7.75338,0.826406,-2.23333,-0.835202
3.98269,-2.45718,2.46114,0.885825
5,5,-5,-5
7.96348,0.972866,-2.09236,-0.932368
4.22362,-2.34579,2.66255,0.613862
5,5,-5,-5
8.07085,1.05413,-1.93214,-1.05181
4.34681,-2.28226,2.88406,0.291413
5,5,-5,-5
8.0954,1.07336,-1.7538,-1.19708
4.37279,-2.26464,3.12156,-0.0876485
5,5,-5,-5
8.05033,1.03825,-1.56621,-1.36557
4.31772,-2.28856,3.36062,-0.513291
5,5,-5,-5
7.94609,0.960133,-1.3776,-1.55352
4.19512,-2.34595,3.58867,-0.973724
5,5,-5,-5
7.79198,0.852128,-1.19532,-1.75586
4.01734,-2.42691,3.79564,-1.45537
5,5,-5,-5
7.59747,0.727627,-1.02551,-1.96628
3.79689,-2.52132,3.97444,-1.94309
5,5,-5,-5
7.37317,0.599081,-0.872952,-2.17733
3.54734,-2.62009,4.12113,-2.42056
5,5,-5,-5
7.13131,0.477,-0.740999,-2.38067
3.28375,-2.71616,4.23492,-2.87076
