robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.24269,0.31899,-2.93255,-0.447458
-1.00025,-2.32629,1.17556,2.40271
5,5,-5,-5
3.56939,0.209034,-2.68325,-0.569124
-0.633539,-2.49936,1.40611,2.30788
5,5,-5,-5
3.89978,0.122551,-2.44108,-0.704429
-0.263705,-2.6461,1.62935,2.19929
5,5,-5,-5
4.23451,0.058945,-2.20679,-0.852957
0.110954,-2.76883,1.84454,2.07735
5,5,-5,-5
4.57439,0.0181477,-1.98109,-1.01425
0.492378,-2.86928,2.05096,1.94253
5,5,-5,-5
4.92024,0.000636158,-1.76469,-1.18781
0.882644,-2.94857,2.24792,1.7953
5,5,-5,-5
5.27285,0.00745037,-1.55825,-1.37311
1.28386,-3.00718,2.43474,1.63621
5,5,-5,-5
5.6328,0.0402058,-1.3624,-1.56957
1.69808,-3.04491,2.6108,1.46583
5,5,-5,-5
6.00039,0.1011,-1.17775,-1.77659
2.12717,-3.06089,2.77549,1.28477
5,5,-5,-5
6.37545,0.192909,-1.00486,-1.99353
2.57271,-3.0535,2.92825,1.09364
5,5,-5,-5
6.78361,0.328946,-0.838593,-2.22823
3.06674,-3.01544,3.07097,0.888707
5,5,-5,-5
7.23118,0.525421,-0.678066,-2.48586
3.61863,-2.93139,3.2026,0.66698
5,5,-5,-5
7.68862,0.784397,-0.529387,-2.76089
4.1953,-2.79285,3.31909,0.431163
5,5,-5,-5
8.12823,1.09946,-0.397298,-3.04676
4.76488,-2.60024,3.41785,0.185056
5,5,-5,-5
8.52663,1.45559,-0.284979,-3.3361
5.29915,-2.36323,3.49794,-0.0666139
5,5,-5,-5
8.86693,1.83032,-0.193952,-3.62091
5.77571,-2.09961,3.56021,-0.318437
5,5,-5,-5
9.13981,2.19607,-0.124108,-3.8929
6.17909,-1.83309,3.60719,-0.564618
5,5,-5,-5
9.34316,2.52271,-0.0738675,-4.14372
6.5006,-1.59067,3.64294,-0.79927
