robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.58762,0.620453,-3.39611,-0.264228
-1.46539,-2.30753,0.823574,2.41798
5,5,-5,-5
2.2619,0.816361,-3.61304,-0.196215
-1.51562,-2.45935,0.699855,2.33339
5,5,-5,-5
1.94802,1.03952,-3.83626,-0.137316
-1.51454,-2.56752,0.567027,2.23146
5,5,-5,-5
1.65131,1.28701,-4.06281,-0.0886183
-1.4647,-2.62329,0.425487,2.11484
5,5,-5,-5
1.37633,1.55486,-4.28964,-0.0507187
-1.37234,-2.62184,0.276312,1.98695
5,5,-5,-5
1.12668,1.83813,-4.51361,-0.023714
-1.2469,-2.56256,0.121225,1.85201
5,5,-5,-5
0.904896,2.13118,-4.73157,-0.0072109
-1.10028,-2.44913,-0.0374814,1.71487
5,5,-5,-5
0.712338,2.42785,-4.94039,-0.000355295
-0.946077,-2.2891,-0.197052,1.58101
5,5,-5,-5
0.549235,2.72169,-5.13706,-0.0018789
-0.79883,-2.09315,-0.354421,1.45632
5,5,-5,-5
0.41473,3.00618,-5.31864,-0.0101637
-0.673428,-1.87397,-0.506381,1.34709
5,5,-5,-5
0.304174,3.28267,-5.49201,-0.0242662
-0.576138,-1.63922,-0.659153,1.25772
5,5,-5,-5
0.213302,3.55517,-5.66361,-0.0442335
-0.501834,-1.39342,-0.817305,1.18594
5,5,-5,-5
0.140906,3.82135,-5.83005,-0.0693793
-0.448014,-1.14384,-0.975619,1.12834
5,5,-5,-5
0.0855489,4.07904,-5.98802,-0.0985895
-0.411964,-0.896148,-1.12935,1.08181
5,5,-5,-5
0.0456053,4.32622,-6.13432,-0.130367
-0.390913,-0.654684,-1.27409,1.0436
5,5,-5,-5
0.0193011,4.56109,-6.26589,-0.162901
-0.382103,-0.422767,-1.40569,1.0112
5,5,-5,-5
0.00475405,4.78201,-6.37978,-0.194148
-0.382815,-0.202942,-1.52017,0.982371
5,5,-5,-5
