robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.56795,-0.789688
-3.04118,1.22672,1.64536,-1.0396
-3.48286,1.91936,1.5124,-1.07391
-3.36184,1.58366,1.23431,-1.05675
-2.99346,0.914611,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.56795,-0.789688
-3.04118,1.22672,1.64536,-1.0396
-3.48286,1.91936,1.5124,-1.07391
-3.36184,1.58366,1.23431,-1.05675
-2.99346,0.914611,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.56795,-0.789688
-3.04118,1.22672,1.64536,-1.0396
-3.48286,1.91936,1.5124,-1.07391
-3.36184,1.58366,1.23431,-1.05675
-2.99346,0.914611,1.00005,-0.905518
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.6636,-1.14913
-3.04118,1.22672,1.94286,-1.5305
-3.48286,1.91936,1.63136,-1.39254
-3.41021,1.7034,1.09336,-1.06315
-2.99346,0.914611,0.994907,-0.882986
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.6636,-1.14913
-3.04118,1.22672,1.94286,-1.5305
-3.48286,1.91936,1.63136,-1.39254
-3.41021,1.7034,1.09336,-1.06315
-2.99346,0.914611,0.994907,-0.882986
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.71718,0.660955,1.6636,-1.14913
-3.28994,1.49204,1.94286,-1.5305
-3.41699,1.67591,1.63136,-1.39254
-3.17379,1.07449,1.09336,-1.06315
-3.09497,0.97289,0.994907,-0.882986
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.55732,0.349573,1.6636,-1.14913
-3.34041,1.69017,1.94286,-1.5305
-3.40301,1.4314,1.63136,-1.39254
-3.26257,1.20083,1.09336,-1.06315
-2.93931,0.737344,0.994907,-0.882986
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22366,-0.221221,1.9751,-1.91663
-2.54642,0.461479,2.05295,-1.95566
-3.4543,1.82121,1.83442,-1.83016
-3.40104,1.70569,1.30776,-1.43104
-3.03974,0.991091,0.986685,-0.95147
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.22366,-0.221221,1.45528,-0.856751
-2.54642,0.461479,2.0328,-1.51892
-3.4543,1.82121,1.83322,-1.65476
-3.40104,1.70569,1.55195,-1.73422
-3.03974,0.991091,1.2317,-1.36048
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.48634,0.412817,1.6063,-1.23476
-3.15681,1.43127,2.01584,-1.72327
-3.41699,1.67591,1.75877,-1.91331
-3.17379,1.07449,0.920073,-0.969535
-3.09497,0.97289,0.922645,-0.938827
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.27044,-0.0712208,1.6063,-1.23476
-2.56795,0.50472,2.01584,-1.72327
-3.46057,1.94632,1.75877,-1.91331
-3.37778,1.56002,0.920073,-0.969535
-3.06073,0.996632,0.922645,-0.938827
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.6063,-1.23476
-3.4543,1.82121,2.01584,-1.72327
-3.40104,1.70569,1.75877,-1.91331
-3.286,1.27883,0.920073,-0.969535
-3.09497,0.97289,0.922645,-0.938827
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.6063,-1.23476
-3.4543,1.82121,2.01584,-1.72327
-3.40104,1.70569,1.75877,-1.91331
-3.286,1.27883,0.920073,-0.969535
-3.09497,0.97289,0.922645,-0.938827
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.50998,0.250382,1.80289,-0.997674
-3.4543,1.82121,1.98515,-1.35234
-3.40104,1.70569,1.33631,-1.24692
-3.286,1.27883,1.13838,-1.13698
-3.09497,0.97289,0.965109,-0.86949
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.53011,0.376998,1.97739,-1.63246
-3.34041,1.69017,1.92585,-1.7912
-3.49738,1.92528,1.2197,-1.27164
-3.40301,1.4314,1.11723,-0.963691
-3.09497,0.97289,0.904129,-0.95856
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
