robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.4363,0.250808,-2.90407,-0.460497
-0.798105,-2.40811,1.16091,2.45084
5,5,-5,-5
4.00892,0.0992081,-2.62665,-0.599181
-0.170937,-2.64466,1.3587,2.42026
5,5,-5,-5
4.61657,0.0147235,-2.35766,-0.755235
0.494702,-2.81551,1.53562,2.38202
5,5,-5,-5
5.23528,0.00553892,-2.09872,-0.927828
1.17364,-2.91045,1.69653,2.32733
5,5,-5,-5
5.83996,0.0710574,-1.85134,-1.11594
1.83939,-2.92819,1.84745,2.24842
5,5,-5,-5
6.40681,0.201991,-1.61689,-1.31835
2.46666,-2.8762,1.99551,2.13861
5,5,-5,-5
6.91556,0.381489,-1.39656,-1.5337
3.0335,-2.76965,2.14871,1.99207
5,5,-5,-5
7.35075,0.587069,-1.19139,-1.76048
3.52269,-2.62945,2.31547,1.8035
5,5,-5,-5
7.70209,0.793015,-1.0022,-1.99707
3.92207,-2.47982,2.50409,1.56747
5,5,-5,-5
7.96348,0.972866,-0.829618,-2.24175
4.22362,-2.34579,2.72203,1.27759
5,5,-5,-5
8.14706,1.11464,-0.666792,-2.50534
4.4404,-2.24105,2.98372,0.911339
5,5,-5,-5
8.27406,1.22104,-0.51229,-2.79536
4.59568,-2.16563,3.28286,0.459925
5,5,-5,-5
8.35276,1.29069,-0.373427,-3.104
4.69764,-2.12106,3.59523,-0.0626578
5,5,-5,-5
8.38987,1.32457,-0.255474,-3.42219
4.75287,-2.10651,3.89889,-0.639889
5,5,-5,-5
8.39068,1.32531,-0.161392,-3.73989
4.76663,-2.11943,4.17572,-1.25203
5,5,-5,-5
8.35945,1.29675,-0.0917627,-4.04648
4.74312,-2.15611,4.41264,-1.87614
5,5,-5,-5
8.29975,1.24345,-0.0449364,-4.33116
4.68591,-2.21201,4.60241,-2.48666
5,5,-5,-5
8.21477,1.17047,-0.0173892,-4.58336
4.5982,-2.28213,4.74373,-3.05634
