robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.44075,0.249343,-2.60614,-0.610305
-0.792579,-2.41128,1.47917,2.27244
5,5,-5,-5
4.02527,0.0959295,-2.03482,-0.974121
-0.150656,-2.65391,2.00025,1.97854
5,5,-5,-5
4.64932,0.0123129,-1.50337,-1.42599
0.535434,-2.82951,2.47556,1.60191
5,5,-5,-5
5.28525,0.00814347,-1.03688,-1.95145
1.23615,-2.92525,2.8833,1.15213
5,5,-5,-5
5.90411,0.0824201,-0.65367,-2.52828
1.92036,-2.93913,3.20879,0.646846
5,5,-5,-5
6.47867,0.223648,-0.363277,-3.12896
2.55841,-2.87983,3.44646,0.109243
5,5,-5,-5
6.9861,0.411383,-0.165655,-3.72363
3.12483,-2.76519,3.60056,-0.434926
5,5,-5,-5
7.40942,0.618826,-0.0516699,-4.28304
3.59983,-2.61954,3.6846,-0.960348
5,5,-5,-5
7.73751,0.81598,-0.00480902,-4.78076
3.96936,-2.47051,3.71941,-1.44456
5,5,-5,-5
7.96348,0.972866,-0.00378233,-5.19445
4.22362,-2.34579,3.73038,-1.86939
5,5,-5,-5
8.09613,1.07394,-0.0270089,-5.519
4.36774,-2.25759,3.73877,-2.22979
5,5,-5,-5
8.15686,1.1226,-0.0594292,-5.76861
4.42358,-2.20345,3.75496,-2.53589
5,5,-5,-5
8.15673,1.1225,-0.0917865,-5.95365
4.40581,-2.18365,3.7853,-2.7964
5,5,-5,-5
8.10433,1.08042,-0.119061,-6.08464
4.32674,-2.19522,3.83182,-3.02024
5,5,-5,-5
8.00677,1.00508,-0.139275,-6.1719
4.19716,-2.23327,3.89345,-3.21604
5,5,-5,-5
7.87055,0.906112,-0.152505,-6.22547
4.02719,-2.2921,3.96716,-3.39204
5,5,-5,-5
7.70242,0.793228,-0.160098,-6.25513
3.82699,-2.36605,4.04878,-3.55599
5,5,-5,-5
7.50983,0.675561,-0.164106,-6.27048
