robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-1.14036,-1.3345,-0.208438,0.367148
-1.88111,-0.541655,-0.200074,0.274333
-2.15175,-0.167635,0.150284,-0.178392
-2.46216,0.170307,0.424254,-0.581132
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-0.91936,-1.53321,-0.208438,0.367148
-1.20405,-1.26322,-0.200074,0.274333
-1.60524,-0.901261,0.150284,-0.178392
-2.15175,-0.167635,0.424254,-0.581132
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-1.23412,-1.22167,-0.208438,0.367148
-1.88111,-0.541655,-0.200074,0.274333
-2.15175,-0.167635,0.150284,-0.178392
-2.46216,0.170307,0.447915,-0.458172
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-1.14036,-1.3345,-0.208438,0.367148
-1.88111,-0.541655,-0.200074,0.274333
-2.15175,-0.167635,0.150284,-0.178392
-2.46216,0.170307,0.447915,-0.458172
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-0.91936,-1.53321,-0.208438,0.367148
-1.20405,-1.26322,-0.200074,0.274333
-1.60524,-0.901261,0.150284,-0.178392
-2.15175,-0.167635,0.447915,-0.458172
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-0.91936,-1.53321,-0.208438,0.367148
-1.20405,-1.26322,-0.200074,0.274333
-1.60524,-0.901261,0.150284,-0.178392
-2.15175,-0.167635,0.431754,-0.600096
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-1.23412,-1.22167,-0.208438,0.367148
-1.88111,-0.541655,-0.200074,0.274333
-2.15175,-0.167635,0.150284,-0.178392
-2.46216,0.170307,0.431754,-0.600096
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-1.14036,-1.3345,-0.215099,0.471119
-1.88111,-0.541655,-0.200074,0.274333
-2.15175,-0.167635,0.150284,-0.178392
-2.46216,0.170307,0.312638,-0.590538
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,0.512375,0.207173
-1.14036,-1.3345,-0.21082,0.572061
-1.88111,-0.541655,0.222166,-0.521496
-2.15175,-0.167635,0.252653,-0.793538
-2.46216,0.170307,0.593761,-0.76055
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,0.512375,0.207173
-0.931874,-1.45359,-0.21082,0.572061
-1.23975,-1.37546,0.222166,-0.521496
-1.60524,-0.901261,0.252653,-0.793538
-2.67787,0.362333,0.593761,-0.76055
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-0.931874,-1.45359,-0.208438,0.367148
-1.23975,-1.37546,-0.200074,0.274333
-1.60524,-0.901261,0.322988,-0.0976182
-2.67787,0.362333,0.392528,-0.544239
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-0.931874,-1.45359,-0.208438,0.367148
-1.60524,-0.901261,-0.200074,0.274333
-2.61057,0.729691,0.322988,-0.0976182
-2.55386,0.283255,0.392528,-0.544239
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,-0.0388989,0.766409
-0.931874,-1.45359,-0.208438,0.367148
-1.60524,-0.901261,-0.200074,0.274333
-2.61057,0.729691,0.322988,-0.0976182
-2.55386,0.283255,0.392528,-0.544239
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.912055,-1.47273,1.30187,-0.478956
-0.92598,-1.41639,1.22099,-0.48512
-1.20405,-1.26322,1.19022,-0.309981
-1.60524,-0.901261,0.996268,-0.146792
-2.61057,0.729691,0.90704,-0.847431
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.912055,-1.47273,1.30187,-0.478956
-0.92598,-1.41639,1.19352,-0.461337
-1.20405,-1.26322,1.11728,-0.386598
-1.60524,-0.901261,0.971725,-0.797396
-2.61057,0.729691,0.809071,-1.09472
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.19022,-0.309981
-0.931874,-1.45359,1.20578,0.0815736
-1.60524,-0.901261,1.21096,0.230054
-2.61057,0.729691,0.775094,-0.740507
-2.60076,0.197151,1.00401,-0.738031
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.20379,-0.572731
-0.94804,-1.39266,1.14604,-0.650524
-1.60524,-0.901261,0.832618,-1.38357
-2.61057,0.729691,0.654767,-1.65827
-2.55386,0.283255,0.746326,-0.713099
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.4313,-1.17366
-0.978673,-1.4489,1.7843,-2.14107
-1.60524,-0.901261,1.67471,-1.96118
-2.07334,-0.722283,1.56983,-1.51128
-2.46216,0.170307,0.836453,-0.623145
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.20112,-0.526673
-0.978673,-1.4489,1.11728,-0.386598
-1.60524,-0.901261,1.0456,-0.586653
-2.07334,-0.722283,0.97418,-0.796489
-2.46216,0.170307,0.932782,-0.823643
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.2063,-0.573634
-0.931874,-1.45359,1.23784,-0.716184
-0.880456,-1.38902,1.01276,-0.942304
-1.21664,-1.34048,0.868011,-0.791699
-2.67283,0.673226,0.899001,-0.792922
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.4313,-1.17366
-0.931874,-1.45359,1.47616,-1.5377
-0.880456,-1.38902,1.10863,-0.675931
-1.21664,-1.34048,0.971725,-0.797396
-2.67283,0.673226,0.809071,-1.09472
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.936395,-1.4794,1.4313,-1.17366
-0.931874,-1.45359,1.7843,-2.14107
-0.880456,-1.38902,1.67471,-1.96118
-1.21664,-1.34048,1.56983,-1.51128
-2.67283,0.673226,0.836453,-0.623145
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.730401,-1.67217,1.20895,-0.237544
-1.01612,-1.44667,0.952184,-0.425127
-1.60524,-0.901261,0.807401,-1.37904
-2.7817,0.568412,0.733184,-1.837
-2.61926,0.420257,0.707925,-1.07424
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.730401,-1.67217,1.20895,-0.237544
-1.01612,-1.44667,0.975902,-0.476453
-1.60524,-0.901261,0.763833,-1.26288
-2.7817,0.568412,0.831916,-1.03144
-2.61926,0.420257,0.865958,-0.91572
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.04739,-1.26901,1.2042,-0.238063
-0.446397,-1.76089,1.21871,0.371787
-1.12417,-1.21208,1.02759,-0.16198
-2.40235,0.0453038,0.868011,-0.791699
-2.73777,0.479564,0.852751,-0.867626
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.48901,-2.67644,1.4313,-1.17366
1.02679,-3.09852,1.7843,-2.14107
1.7965,-3.4226,1.67471,-1.96118
2.41449,-3.78318,1.56983,-1.51128
2.60332,-4.1026,0.836453,-0.623145
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
