robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.16085,0.350536,-2.93255,-0.447458
-1.07827,-2.30086,1.17556,2.40271
5,5,-5,-5
3.4075,0.260386,-2.68325,-0.569124
-0.785008,-2.46411,1.40611,2.30788
5,5,-5,-5
3.65855,0.18331,-2.44108,-0.704429
-0.486095,-2.61346,1.62935,2.19929
5,5,-5,-5
3.9133,0.119521,-2.20679,-0.852957
-0.182236,-2.74869,1.84454,2.07735
5,5,-5,-5
4.17104,0.0691961,-1.98109,-1.01425
0.125851,-2.86959,2.05096,1.94253
5,5,-5,-5
4.43107,0.0324732,-1.76469,-1.18781
0.437442,-2.976,2.24792,1.7953
5,5,-5,-5
4.69267,0.00945381,-1.55825,-1.37311
0.751802,-3.06781,2.43474,1.63621
5,5,-5,-5
4.95512,0.000201386,-1.3624,-1.56957
1.0682,-3.14492,2.6108,1.46583
5,5,-5,-5
5.2177,0.00474148,-1.17775,-1.77659
1.38588,-3.20729,2.77549,1.28477
5,5,-5,-5
5.47967,0.0230616,-1.00486,-1.99353
1.70412,-3.25492,2.92825,1.09364
5,5,-5,-5
5.74785,0.0562449,-0.838593,-2.22823
2.03067,-3.28779,3.07097,0.888707
5,5,-5,-5
6.02546,0.106286,-0.678066,-2.48586
2.36934,-3.30441,3.2026,0.66698
5,5,-5,-5
6.30633,0.173666,-0.529387,-2.76089
2.71338,-3.3035,3.31909,0.431163
5,5,-5,-5
6.58445,0.25769,-0.397298,-3.04676
3.0561,-3.28501,3.41785,0.185056
5,5,-5,-5
6.85408,0.356469,-0.284979,-3.3361
3.39106,-3.25011,3.49794,-0.0666139
5,5,-5,-5
7.10992,0.466985,-0.193952,-3.62091
3.7122,-3.20118,3.56021,-0.318437
5,5,-5,-5
7.34726,0.585209,-0.124108,-3.8929
4.014,-3.14164,3.60719,-0.564618
5,5,-5,-5
7.56202,0.706276,-0.0738675,-4.14372
4.29155,-3.07579,3.64294,-0.79927
