robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.16085,0.350536,-3.06881,-0.388005
-1.07827,-2.30086,1.1245,2.33526
5,5,-5,-5
3.4075,0.260386,-2.95055,-0.439324
-0.785008,-2.46411,1.30781,2.18105
5,5,-5,-5
3.65855,0.18331,-2.83358,-0.493712
-0.486095,-2.61346,1.48777,2.02143
5,5,-5,-5
3.9133,0.119521,-2.71804,-0.551108
-0.182236,-2.74869,1.66382,1.85708
5,5,-5,-5
4.17104,0.0691961,-2.60404,-0.611447
0.125851,-2.86959,1.83545,1.68874
5,5,-5,-5
4.43107,0.0324732,-2.49174,-0.674653
0.437442,-2.976,2.00224,1.51719
5,5,-5,-5
4.69267,0.00945381,-2.38124,-0.740643
0.751802,-3.06781,2.1638,1.34324
5,5,-5,-5
4.95512,0.000201386,-2.27268,-0.809329
1.0682,-3.14492,2.31985,1.16772
5,5,-5,-5
5.2177,0.00474148,-2.16616,-0.880615
1.38588,-3.20729,2.47013,0.991499
5,5,-5,-5
5.47967,0.0230616,-2.06179,-0.954396
1.70412,-3.25492,2.61449,0.815466
5,5,-5,-5
5.74785,0.0562449,-1.96062,-1.02984
2.03067,-3.28779,2.75143,0.642439
5,5,-5,-5
6.02546,0.106286,-1.86315,-1.10639
2.36934,-3.30441,2.88069,0.473479
5,5,-5,-5
6.30633,0.173666,-1.76866,-1.18445
2.71338,-3.3035,3.0038,0.306749
5,5,-5,-5
6.58445,0.25769,-1.67649,-1.26446
3.0561,-3.28501,3.12213,0.140285
5,5,-5,-5
6.85408,0.356469,-1.58602,-1.34696
3.39106,-3.25011,3.23688,-0.0279868
5,5,-5,-5
7.10992,0.466985,-1.49671,-1.43252
3.7122,-3.20118,3.34906,-0.200236
5,5,-5,-5
7.34726,0.585209,-1.40806,-1.52179
4.014,-3.14164,3.45953,-0.378725
5,5,-5,-5
7.56202,0.706276,-1.31966,-1.61546
4.29155,-3.07579,3.56892,-0.565799
