robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.4363,0.250808,-2.91825,-0.453978
-0.798105,-2.40811,1.23104,2.33589
5,5,-5,-5
4.00892,0.0992081,-2.66222,-0.580181
-0.170937,-2.64466,1.50751,2.17905
5,5,-5,-5
4.61657,0.0147235,-2.41757,-0.718523
0.494702,-2.81551,1.77129,2.01158
5,5,-5,-5
5.23528,0.00553892,-2.18198,-0.869775
1.17364,-2.91045,2.02554,1.83148
5,5,-5,-5
5.83996,0.0710574,-1.95349,-1.03531
1.83939,-2.92819,2.27302,1.63614
5,5,-5,-5
6.40681,0.201991,-1.73055,-1.21706
2.46666,-2.8762,2.51604,1.42235
5,5,-5,-5
6.91556,0.381489,-1.51214,-1.41743
3.0335,-2.76965,2.75636,1.1864
5,5,-5,-5
7.35075,0.587069,-1.29787,-1.63931
3.52269,-2.62945,2.99503,0.924091
5,5,-5,-5
7.70209,0.793015,-1.08811,-1.88598
3.92207,-2.47982,3.23229,0.630783
5,5,-5,-5
7.96348,0.972866,-0.884153,-2.16102
4.22362,-2.34579,3.46741,0.30148
5,5,-5,-5
8.14706,1.11464,-0.679416,-2.48354
4.4404,-2.24105,3.70582,-0.0815302
5,5,-5,-5
8.27406,1.22104,-0.479237,-2.86395
4.59568,-2.16563,3.94078,-0.526553
5,5,-5,-5
8.35276,1.29069,-0.301413,-3.29024
4.69764,-2.12106,4.15447,-1.02196
5,5,-5,-5
8.38987,1.32457,-0.159591,-3.74683
4.75287,-2.10651,4.3332,-1.55257
5,5,-5,-5
8.39068,1.32531,-0.0619618,-4.21528
4.76663,-2.11943,4.46871,-2.10033
5,5,-5,-5
8.35945,1.29675,-0.010538,-4.67555
4.74312,-2.15611,4.55885,-2.6456
5,5,-5,-5
8.29975,1.24345,-0.001153,-5.10737
4.68591,-2.21201,4.60764,-3.16854
5,5,-5,-5
8.21477,1.17047,-0.0242245,-5.49159
4.5982,-2.28213,4.62444,-3.65041
