robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.38616,0.267611,-2.66325,-0.57964
-0.836917,-2.40926,1.41723,2.30994
5,5,-5,-5
3.89646,0.1233,-2.1403,-0.898522
-0.2586,-2.65797,1.88515,2.06724
5,5,-5,-5
4.43497,0.0320283,-1.64524,-1.2925
0.353076,-2.85555,2.3192,1.75435
5,5,-5,-5
4.9842,2.49757e-05,-1.20061,-1.74968
0.978855,-2.99284,2.70001,1.37845
5,5,-5,-5
5.52571,0.027714,-0.823334,-2.25128
1.59826,-3.06665,3.0142,0.953923
5,5,-5,-5
6.04162,0.1097,-0.523082,-2.77352
2.19106,-3.07985,3.25599,0.500409
5,5,-5,-5
6.5159,0.235332,-0.301499,-3.29
2.7387,-3.04076,3.42788,0.0404269
5,5,-5,-5
6.93535,0.389748,-0.152619,-3.77407
3.22521,-2.9621,3.54014,-0.403089
5,5,-5,-5
7.29003,0.555252,-0.0642953,-4.20074
3.63779,-2.85959,3.60925,-0.808828
5,5,-5,-5
7.57299,0.71284,-0.0204927,-4.54778
3.96656,-2.75035,3.65539,-1.15839
5,5,-5,-5
7.80001,0.857547,-0.00381044,-4.80483
4.22725,-2.64036,3.68955,-1.4345
5,5,-5,-5
7.99081,0.993125,-3.08235e-05,-4.98244
4.44191,-2.52899,3.7183,-1.63969
5,5,-5,-5
8.14628,1.11401,-0.000859843,-5.09272
4.6122,-2.42297,3.75185,-1.78861
5,5,-5,-5
8.26739,1.21527,-0.00219721,-5.14821
4.73995,-2.32833,3.79601,-1.8965
5,5,-5,-5
8.35493,1.29265,-0.00260983,-5.16153
4.82688,-2.25036,3.85366,-1.97889
5,5,-5,-5
8.40931,1.34259,-0.0021107,-5.14527
4.87439,-2.19356,3.92587,-2.05157
5,5,-5,-5
8.43038,1.36235,-0.00125485,-5.11201
4.88334,-2.16164,4.01265,-2.13065
5,5,-5,-5
8.41725,1.35001,-0.000552862,-5.07435
