robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.69888,0.560985,-3.33927,-0.283862
-1.49886,-2.15544,0.792351,2.53212
5,5,-5,-5
2.49718,0.671503,-3.48627,-0.234642
-1.61506,-2.1727,0.649345,2.57546
5,5,-5,-5
2.30809,0.786497,-3.63141,-0.190949
-1.71816,-2.17819,0.507676,2.61404
5,5,-5,-5
2.12605,0.908496,-3.77697,-0.151887
-1.81156,-2.17294,0.36545,2.64818
5,5,-5,-5
1.94609,1.04101,-3.92533,-0.116858
-1.89766,-2.15674,0.22068,2.67789
5,5,-5,-5
1.76395,1.18845,-4.07893,-0.0855688
-1.97778,-2.12811,0.0713106,2.70289
5,5,-5,-5
1.57623,1.35613,-4.24028,-0.058055
-2.05193,-2.08429,-0.0847656,2.72254
5,5,-5,-5
1.38066,1.5503,-4.41188,-0.0347093
-2.11861,-2.02112,-0.249684,2.73588
5,5,-5,-5
1.17643,1.77815,-4.59624,-0.0163285
-2.17439,-1.93292,-0.425582,2.74149
5,5,-5,-5
0.964615,2.04777,-4.79585,-0.00416947
-2.21345,-1.81227,-0.614571,2.73753
5,5,-5,-5
0.739011,2.3839,-5.02554,-6.5249e-05
-2.22418,-1.64344,-0.831714,2.7224
5,5,-5,-5
0.510464,2.79908,-5.29057,-0.00845049
-2.18638,-1.41127,-1.08279,2.6924
5,5,-5,-5
0.30523,3.27979,-5.57859,-0.0335897
-2.08315,-1.11289,-1.35559,2.64339
5,5,-5,-5
0.144422,3.80695,-5.87696,-0.077506
-1.90544,-0.753537,-1.63759,2.57348
5,5,-5,-5
0.0415557,4.3567,-6.17309,-0.139562
-1.65445,-0.346867,-1.91635,2.48344
5,5,-5,-5
0.000953994,4.90233,-6.45489,-0.216352
-1.34267,0.0862462,-2.1799,2.37681
5,5,-5,-5
0.0173978,5.41674,-6.71109,-0.301896
-0.993388,0.519978,-2.4171,2.25968
5,5,-5,-5
0.0771151,5.87476,-6.93146,-0.388119
