robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.9715,0.429969,-3.39196,-0.265636
-1.06529,-2.52035,0.7325,2.56082
5,5,-5,-5
3.029,0.404879,-3.59873,-0.20037
-0.722851,-2.90022,0.523506,2.62932
5,5,-5,-5
3.08967,0.379324,-3.80814,-0.144131
-0.343055,-3.25611,0.311875,2.6888
5,5,-5,-5
3.1514,0.354283,-4.01979,-0.0970232
0.0676007,-3.58147,0.0979997,2.73914
5,5,-5,-5
3.21201,0.330622,-4.23328,-0.0591359
0.501483,-3.87093,-0.117721,2.78026
5,5,-5,-5
3.26928,0.309094,-4.44821,-0.0305402
0.950058,-4.12049,-0.334887,2.81209
5,5,-5,-5
3.32095,0.290352,-4.66418,-0.01129
1.40417,-4.32765,-0.553093,2.83457
5,5,-5,-5
3.36474,0.274967,-4.88079,-0.00142138
1.85435,-4.49145,-0.771933,2.84767
5,5,-5,-5
3.39837,0.263462,-5.09761,-0.000952936
2.29109,-4.61239,-0.990999,2.85136
5,5,-5,-5
3.41955,0.256354,-5.31426,-0.00988554
2.70514,-4.69234,-1.20988,2.84566
5,5,-5,-5
3.43239,0.252095,-5.53621,-0.0288355
3.09746,-4.73667,-1.43472,2.83085
5,5,-5,-5
3.44149,0.2491,-5.76623,-0.0590595
3.4734,-4.7508,-1.66863,2.80619
5,5,-5,-5
3.44528,0.247857,-5.99977,-0.100973
3.83101,-4.73724,-1.90663,2.77065
5,5,-5,-5
3.44221,0.248863,-6.23233,-0.154243
4.1687,-4.69808,-2.14381,2.72395
5,5,-5,-5
3.43073,0.252643,-6.45957,-0.217777
4.48521,-4.6349,-2.37539,2.66658
5,5,-5,-5
3.40931,0.25978,-6.67734,-0.289742
4.77951,-4.54881,-2.5968,2.59975
5,5,-5,-5
3.37643,0.270938,-6.88181,-0.367638
5.05069,-4.44042,-2.80375,2.52536
5,5,-5,-5
3.33065,0.286903,-7.06948,-0.448379
