robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.78352,0.518124,-3.31738,-0.291624
-1.44095,-2.15655,0.827986,2.50407
5,5,-5,-5
2.66025,0.581223,-3.44169,-0.249035
-1.50732,-2.18126,0.719519,2.52303
5,5,-5,-5
2.54469,0.644379,-3.56353,-0.210788
-1.56729,-2.20021,0.611867,2.53986
5,5,-5,-5
2.43228,0.709686,-3.68541,-0.175908
-1.62328,-2.21478,0.503684,2.55383
5,5,-5,-5
2.31874,0.77971,-3.80994,-0.143689
-1.6772,-2.2257,0.393501,2.56391
5,5,-5,-5
2.20009,0.857477,-3.93977,-0.113702
-1.7304,-2.23303,0.279748,2.56878
5,5,-5,-5
2.07269,0.946501,-4.07761,-0.0858164
-1.7836,-2.23612,0.160753,2.56678
5,5,-5,-5
1.93337,1.05085,-4.22623,-0.060235
-1.83669,-2.23345,0.0347452,2.55589
5,5,-5,-5
1.77959,1.17522,-4.38839,-0.0375479
-1.88861,-2.22248,-0.100152,2.53364
5,5,-5,-5
1.60961,1.32505,-4.56685,-0.0187971
-1.93697,-2.1994,-0.245923,2.49707
5,5,-5,-5
1.41833,1.51121,-4.77658,-0.00499419
-1.97824,-2.15803,-0.415529,2.44066
5,5,-5,-5
1.21008,1.73864,-5.02292,-5.25206e-05
-2.00467,-2.09091,-0.614757,2.35963
5,5,-5,-5
0.997602,2.0032,-5.29382,-0.00864026
-2.00762,-1.99288,-0.834452,2.25279
5,5,-5,-5
0.792476,2.29875,-5.57686,-0.0333884
-1.98086,-1.86161,-1.06488,2.12114
5,5,-5,-5
0.604388,2.61702,-5.85955,-0.0744375
-1.9213,-1.69817,-1.2959,1.96836
5,5,-5,-5
0.440566,2.94779,-6.12968,-0.129289
-1.82959,-1.50714,-1.51729,1.80096
5,5,-5,-5
0.305396,3.27933,-6.37563,-0.192958
-1.71022,-1.29639,-1.71905,1.6281
5,5,-5,-5
0.200307,3.59895,-6.58662,-0.258415
