fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
11.1979,0,10.9707,0,0,22,-1,-1,11.1979,0,11.1979,0,0,11,-1,-1
11.1979,0,10.6827,0,0,22,-1,-1,11.1979,0,11.1979,0,0,11,-1,-1
11.1979,0,11.0946,0,0,22,3,4,11.1979,0,11.1979,0,0,11,-1,-1
11.1979,0,10.6827,0,0,22,-1,-1,11.4313,0,11.4313,0,0,14,-1,-1
11.1979,0,10.6827,0,0,22,-1,-1,11.4313,0,11.4313,0,0,14,-1,-1
11.1979,0,10.6827,0,0,22,-1,-1,11.4693,0,11.4693,0,0,14,2,3
11.1979,0,11.1783,0,0,22,-1,-1,11.4693,0,11.4693,0,0,14,2,3
11.4313,0,7.69286,0,0,7,-1,-1,11.5043,0,11.5043,0,0,2,-1,-1
11.4313,0,11.3209,0,0,22,-1,-1,11.5043,0,11.5043,0,0,2,-1,-1
11.4313,0,10.4351,0,0,22,-1,-1,11.5043,0,11.5043,0,0,2,-1,-1
11.4313,0,11.3209,0,0,22,-1,-1,11.7828,0,11.7828,0,0,14,-1,-1
11.4313,0,11.0989,0,0,16,-1,-1,11.7828,0,11.7828,0,0,14,-1,-1
11.4313,0,10.9005,0,0,22,-1,-1,11.7828,0,11.7828,0,0,14,-1,-1
11.4313,0,8.3845,0,0,22,-1,-1,11.7828,0,11.7828,0,0,14,-1,-1
11.4313,0,10.4351,0,0,22,-1,-1,11.8199,0,11.8199,0,0,8,-1,-1
11.4313,0,10.9005,0,0,22,-1,-1,12.5737,0,12.5737,0,0,8,-1,-1
11.4313,0,11.0989,0,0,16,-1,-1,12.5737,0,12.5737,0,0,8,-1,-1
11.4313,0,7.7001,0,0,10,-1,-1,12.5737,0,12.5737,0,0,8,-1,-1
11.4313,0,7.7001,0,0,10,-1,-1,12.5737,0,12.5737,0,0,8,-1,-1
11.5043,0,10.5483,0,0,22,2,3,12.6817,0,12.6817,0,0,11,2,3
11.6537,0,11.6537,0,0,22,-1,-1,12.6817,0,12.6817,0,0,11,2,3
11.9311,0,11.9311,0,0,22,-1,-1,12.6817,0,12.6817,0,0,11,2,3
12.2347,0,12.2347,0,0,22,3,4,12.6817,0,12.6817,0,0,11,2,3
12.2347,0,12.2347,0,0,22,3,4,12.7006,0,12.7006,0,0,11,-1,-1
12.4754,0,12.4754,0,0,22,-1,-1,12.763,0,12.763,0,0,8,-1,-1
12.5824,0,12.5824,0,0,22,-1,-1,13.1931,0,13.1931,0,0,14,-1,-1
12.5824,0,12.5824,0,0,22,-1,-1,13.6209,0,13.6209,0,0,14,-1,-1
12.6932,0,12.6932,0,0,22,3,4,13.6209,0,13.6209,0,0,14,-1,-1
12.7032,0,12.7032,0,0,22,-1,-1,14.1172,0,14.1172,0,0,8,-1,-1
12.7032,0,12.7032,0,0,22,-1,-1,14.1172,0,14.1172,0,0,8,-1,-1
12.7067,0,12.7067,0,0,22,-1,-1,14.3068,0,14.3068,0,0,14,-1,-1
12.7067,0,12.7067,0,0,22,-1,-1,14.3782,0,14.3782,0,0,17,-1,-1
12.7562,0,12.7562,0,0,22,-1,-1,14.7215,0,13.8032,0,0,14,2,3
12.8525,0,12.8525,0,0,22,-1,-1,14.7215,0,13.1482,0,0,17,1,3
13.0744,0,13.0744,0,0,22,1,2,14.7215,0,13.1482,0,0,17,1,3
13.0744,0,13.0744,0,0,22,1,2,14.7215,0,13.8032,0,0,14,2,3
13.1183,0,13.1183,0,0,22,1,2,14.7215,0,12.4353,0,0,5,1,3
13.1954,0,13.1954,0,0,22,-1,-1,14.7215,0,12.4353,0,0,5,1,3
13.4116,0,13.4116,0,0,22,-1,-1,14.7215,0,12.4353,0,0,5,1,3
13.5308,0,13.5308,0,0,10,3,4,14.7951,0,14.7951,0,0,8,-1,-1
13.6526,0,13.6526,0,0,22,1,2,14.9361,0,14.9361,0,0,5,-1,-1
14.0048,0,14.0048,0,0,16,1,3,14.9442,0,14.9442,0,0,8,-1,-1
14.295,0,14.295,0,0,22,-1,-1,14.9442,0,14.9442,0,0,8,-1,-1
14.532,0,14.532,0,0,22,-1,-1,14.9442,0,14.9442,0,0,8,-1,-1
14.6089,0,14.6089,0,0,22,-1,-1,14.9586,0,14.9586,0,0,8,-1,-1
14.698,0,14.698,0,0,22,-1,-1,14.9586,0,14.9586,0,0,8,-1,-1
14.7215,0,14.7215,0,0,1,-1,-1,15.2002,0,15.2002,0,0,11,-1,-1
14.934,0,14.934,0,0,22,-1,-1,15.2002,0,15.2002,0,0,11,-1,-1
14.9361,0,13.7344,0,0,10,2,3,15.2756,0,15.2756,0,0,8,-1,-1
14.9361,0,10.872,0,0,10,2,3,15.2814,0,15.2814,0,0,8,-1,-1
14.9361,0,13.9851,0,0,10,1,3,15.2814,0,15.2814,0,0,8,-1,-1
14.9361,0,10.872,0,0,10,2,3,15.5657,0,15.5657,0,0,8,-1,-1
14.9361,0,13.7344,0,0,10,2,3,15.5657,0,15.5657,0,0,8,-1,-1
14.9361,0,13.9851,0,0,10,1,3,15.614,0,15.614,0,0,11,-1,-1
14.9361,0,14.7711,0,0,7,1,3,15.9835,0,15.9835,0,0,11,-1,-1
14.9361,0,9.27177,0,0,7,2,3,16.0327,0,16.0327,0,0,11,-1,-1
15.0058,0,15.0058,0,0,22,-1,-1,16.2776,0,16.2776,0,0,11,-1,-1
15.3334,0,15.3334,0,0,22,1,2,16.4304,0,16.4304,0,0,11,-1,-1
15.3681,0,15.3681,0,0,10,2,3,16.4304,0,16.4304,0,0,11,-1,-1
15.4127,0,15.4127,0,0,10,1,3,16.4566,0,16.4566,0,0,11,-1,-1
15.4127,0,15.4127,0,0,10,1,3,16.4964,0,16.4964,0,0,8,-1,-1
15.4436,0,15.4436,0,0,10,2,3,16.4964,0,16.4964,0,0,8,-1,-1
15.4436,0,15.4436,0,0,10,2,3,16.4964,0,16.4964,0,0,8,-1,-1
15.5872,0,15.5872,0,0,22,-1,-1,16.4964,0,16.4964,0,0,8,-1,-1
15.8075,0,15.8075,0,0,7,-1,-1,16.8702,0,16.8702,0,0,11,-1,-1
16.0636,0,16.0636,0,0,22,1,3,16.9315,0,16.9315,0,0,11,-1,-1
16.2971,0,16.2971,0,0,7,2,3,17.2276,0,17.2276,0,0,11,-1,-1
16.9341,0,16.9341,0,0,22,1,2,17.2355,0,17.2355,0,0,11,-1,-1
17.0112,0,17.0112,0,0,10,1,3,17.8856,0,17.8856,0,0,8,-1,-1
17.0112,0,17.0112,0,0,10,1,3,17.8856,0,17.8856,0,0,8,-1,-1
17.0322,0,17.0322,0,0,7,1,2,18.2599,0,18.2599,0,0,2,-1,-1
17.4809,0,17.4809,0,0,7,-1,-1,18.2599,0,18.2599,0,0,2,-1,-1
17.4992,0,17.4992,0,0,7,2,3,18.4998,0,18.4998,0,0,5,-1,-1
18.2504,0,18.2504,0,0,10,2,3,18.4998,0,18.4998,0,0,5,-1,-1
19.5401,0,19.5401,0,0,10,2,3,19.0179,0,19.0179,0,0,14,-1,-1
20.3083,0,20.3083,0,0,7,0,2,19.0889,0,19.0889,0,0,8,-1,-1
20.4765,0,20.4765,0,0,10,2,3,19.7103,0,19.7103,0,0,5,-1,-1
22.1342,0,22.1342,0,0,10,2,3,20.0646,0,20.0646,0,0,2,-1,-1
22.2851,0,22.2851,0,0,10,2,3,20.0646,0,20.0646,0,0,2,-1,-1
22.2851,0,22.2851,0,0,10,2,3,20.0646,0,20.0646,0,0,2,-1,-1
22.2851,0,22.2851,0,0,10,2,3,20.2388,0,20.2388,0,0,5,-1,-1
22.2851,0,22.2851,0,0,10,2,3,20.2388,0,20.2388,0,0,5,-1,-1
22.314,0,22.314,0,0,10,2,3,20.2388,0,20.2388,0,0,5,-1,-1
22.3978,0,22.3978,0,0,10,2,3,20.346,0,20.346,0,0,5,2,3
23.0177,0,23.0177,0,0,10,2,3,20.5716,0,20.5716,0,0,5,-1,-1
