fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
25.6457,0,25.6457,0,0,2,-1,-1,25.6457,0,12.7628,0,0,3,3,5
25.6457,0,25.6457,0,0,2,-1,-1,25.6457,0,19.1617,0,0,3,0,6
25.6457,0,25.6457,0,0,2,-1,-1,25.6457,0,12.6531,0,0,3,0,6
27.084,0,18.0822,0,0,8,-1,-1,25.6457,0,8.21771,0,0,3,0,6
27.084,0,26.2183,0,0,8,-1,-1,25.6457,0,5.59246,0,0,3,3,6
27.084,0,14.9338,0,0,8,-1,-1,25.6457,0,19.1617,0,0,3,0,6
27.084,0,16.6942,0,0,8,-1,-1,25.6457,0,20.1768,0,0,3,0,2
27.084,0,19.0766,0,0,8,-1,-1,25.6457,0,15.2671,0,0,3,0,6
27.084,0,26.2183,0,0,8,-1,-1,25.6457,0,16.9479,0,0,3,0,2
27.084,0,25.7774,0,0,8,-1,-1,25.6457,0,12.2574,0,0,3,0,5
27.084,0,8.12347,0,0,8,-1,-1,25.6457,0,16.9479,0,0,3,0,2
27.084,0,14.9338,0,0,8,-1,-1,25.6457,0,14.5597,0,0,3,0,6
27.084,0,18.8604,0,0,8,-1,-1,25.6457,0,7.18762,0,0,6,3,6
27.084,0,8.12347,0,0,8,-1,-1,25.6457,0,7.49091,0,0,6,3,6
27.084,0,14.5229,0,0,8,-1,-1,25.6457,0,7.49091,0,0,6,3,6
27.084,0,26.409,0,0,8,-1,-1,25.6457,0,7.13675,0,0,6,3,6
27.084,0,18.0121,0,0,8,-1,-1,25.6457,0,7.13675,0,0,6,3,6
27.084,0,25.2707,0,0,5,-1,-1,25.6457,0,12.4367,0,0,3,3,6
27.084,0,26.865,0,0,8,-1,-1,25.6457,0,5.59246,0,0,3,3,6
27.084,0,26.3177,0,0,8,-1,-1,25.6457,0,17.523,0,0,3,0,6
27.084,0,19.2315,0,0,8,-1,-1,25.6457,0,16.9479,0,0,3,0,2
27.084,0,19.5724,0,0,8,-1,-1,25.6457,0,15.2671,0,0,3,0,6
27.084,0,8.95404,0,0,5,-1,-1,25.6457,0,10.0385,0,0,3,0,6
27.084,0,11.3799,0,0,5,-1,-1,25.6457,0,16.9479,0,0,3,0,2
27.084,0,24.9307,0,0,5,-1,-1,25.6457,0,12.2574,0,0,3,0,5
27.084,0,17.1125,0,0,5,-1,-1,25.6457,0,12.6531,0,0,3,0,6
27.084,0,11.3799,0,0,5,-1,-1,25.6457,0,12.4367,0,0,3,3,6
27.084,0,14.9024,0,0,5,-1,-1,25.6457,0,5.44209,0,0,3,2,6
27.084,0,16.8556,0,0,5,-1,-1,25.6457,0,19.1617,0,0,3,0,6
27.084,0,17.3659,0,0,5,-1,-1,25.6457,0,12.6531,0,0,3,0,6
27.084,0,14.8836,0,0,5,-1,-1,25.6457,0,12.7628,0,0,3,3,5
27.084,0,24.0224,0,0,5,-1,-1,25.6457,0,16.9479,0,0,3,0,2
27.084,0,11.3799,0,0,5,-1,-1,25.6457,0,8.13882,0,0,3,3,6
27.084,0,18.0121,0,0,8,-1,-1,25.6457,0,24.3112,0,0,3,0,1
27.084,0,22.5508,0,0,8,-1,-1,25.917,0,25.917,0,0,6,-1,-1
27.084,0,10.4418,0,0,8,-1,-1,26.0253,0,26.0253,0,0,6,-1,-1
27.084,0,20.5908,0,0,8,-1,-1,26.0504,0,26.0504,0,0,9,-1,-1
27.084,0,22.3363,0,0,8,-1,-1,26.0504,0,26.0504,0,0,9,-1,-1
27.084,0,26.0652,0,0,8,-1,-1,26.0504,0,26.0504,0,0,9,-1,-1
27.084,0,14.9338,0,0,8,-1,-1,26.0504,0,26.0504,0,0,9,-1,-1
27.084,0,19.1664,0,0,8,-1,-1,26.5753,0,26.5753,0,0,9,-1,-1
27.084,0,19.0766,0,0,8,-1,-1,26.5753,0,26.5753,0,0,9,-1,-1
27.084,0,19.2315,0,0,8,-1,-1,26.7607,0,26.7607,0,0,9,4,6
27.084,0,23.042,0,0,8,-1,-1,26.7936,0,26.7936,0,0,9,4,6
27.084,0,23.8007,0,0,8,-1,-1,26.8298,0,26.8298,0,0,6,-1,-1
27.084,0,18.0121,0,0,8,-1,-1,27.023,0,27.023,0,0,9,-1,-1
27.084,0,26.0841,0,0,8,-1,-1,27.023,0,27.023,0,0,9,-1,-1
27.084,0,22.5508,0,0,8,-1,-1,27.084,0,27.084,0,0,9,-1,-1
27.084,0,18.5155,0,0,8,-1,-1,27.084,0,27.084,0,0,9,-1,-1
27.084,0,19.5724,0,0,8,-1,-1,27.1021,0,27.1021,0,0,9,4,6
27.084,0,17.1962,0,0,8,-1,-1,27.1238,0,27.1238,0,0,9,-1,-1
27.084,0,23.8007,0,0,8,-1,-1,27.1238,0,27.1238,0,0,9,-1,-1
27.084,0,23.3593,0,0,8,-1,-1,27.2413,0,27.2413,0,0,6,-1,-1
27.084,0,14.7845,0,0,8,-1,-1,27.2413,0,27.2413,0,0,6,-1,-1
27.084,0,14.5229,0,0,8,-1,-1,27.2493,0,27.2493,0,0,9,-1,-1
27.084,0,8.12347,0,0,8,-1,-1,27.2986,0,27.2986,0,0,6,4,6
27.084,0,21.4396,0,0,8,-1,-1,27.3021,0,27.3021,0,0,9,-1,-1
27.084,0,18.8198,0,0,8,-1,-1,27.3353,0,27.3353,0,0,9,4,5
27.084,0,18.0121,0,0,8,-1,-1,27.375,0,27.375,0,0,9,-1,-1
27.084,0,26.4135,0,0,8,-1,-1,27.375,0,27.375,0,0,9,-1,-1
27.084,0,10.4418,0,0,8,-1,-1,27.375,0,27.375,0,0,9,-1,-1
27.084,0,26.409,0,0,8,-1,-1,27.3903,0,27.3903,0,0,6,-1,-1
27.084,0,26.1622,0,0,8,-1,-1,27.3903,0,27.3903,0,0,6,-1,-1
27.084,0,19.5724,0,0,8,-1,-1,27.4172,0,27.4172,0,0,9,-1,-1
27.084,0,26.018,0,0,5,-1,-1,27.4757,0,27.4757,0,0,9,-1,-1
27.084,0,26.018,0,0,5,-1,-1,27.4808,0,27.4808,0,0,6,-1,-1
27.084,0,17.3659,0,0,5,-1,-1,27.4808,0,27.4808,0,0,6,-1,-1
27.084,0,14.8836,0,0,5,-1,-1,27.5173,0,27.5173,0,0,9,-1,-1
27.084,0,24.9307,0,0,5,-1,-1,27.5173,0,27.5173,0,0,9,-1,-1
27.084,0,24.0224,0,0,5,-1,-1,27.5435,0,27.5435,0,0,9,-1,-1
27.084,0,26.4058,0,0,5,-1,-1,27.6023,0,27.6023,0,0,6,-1,-1
27.084,0,25.2707,0,0,5,-1,-1,27.6193,0,27.6193,0,0,9,-1,-1
27.084,0,10.3703,0,0,5,-1,-1,27.6354,0,27.6354,0,0,6,-1,-1
27.084,0,17.6308,0,0,5,-1,-1,27.7143,0,27.7143,0,0,9,4,6
27.084,0,15.3532,0,0,5,-1,-1,27.7143,0,27.7143,0,0,9,4,6
27.084,0,24.3153,0,0,5,-1,-1,27.7143,0,27.7143,0,0,9,4,6
27.084,0,24.9307,0,0,5,-1,-1,27.7276,0,27.7276,0,0,6,-1,-1
27.084,0,16.8556,0,0,5,-1,-1,27.7276,0,27.7276,0,0,6,-1,-1
27.1542,0,27.1542,0,0,5,-1,-1,27.7515,0,27.7515,0,0,6,4,6
27.3914,0,27.3914,0,0,5,-1,-1,27.7515,0,27.7515,0,0,6,4,6
27.3914,0,27.3914,0,0,5,-1,-1,27.7515,0,27.7515,0,0,6,4,6
27.4165,0,27.4165,0,0,5,-1,-1,27.8436,0,27.8436,0,0,6,-1,-1
27.5336,0,27.5336,0,0,5,-1,-1,27.9106,0,27.9106,0,0,6,-1,-1
27.5956,0,27.5956,0,0,5,-1,-1,27.9236,0,27.9236,0,0,9,-1,-1
27.6354,0,23.4672,0,0,8,2,3,27.9236,0,27.9236,0,0,9,-1,-1
27.6354,0,15.8863,0,0,5,4,6,27.949,0,27.949,0,0,6,-1,-1
27.6354,0,8.50799,0,0,5,0,2,27.9524,0,27.9524,0,0,6,-1,-1
27.6354,0,6.37235,0,0,5,0,2,27.9524,0,27.9524,0,0,6,-1,-1
27.6354,0,18.8659,0,0,5,5,6,27.9743,0,27.9743,0,0,9,4,5
27.9874,0,27.9874,0,0,2,-1,-1,27.9819,0,27.9819,0,0,9,-1,-1
27.9874,0,27.9874,0,0,2,-1,-1,27.9938,0,27.9938,0,0,9,-1,-1
27.9874,0,27.9874,0,0,2,-1,-1,28.0552,0,28.0552,0,0,6,4,6
27.9987,0,27.9987,0,0,5,-1,-1,28.0552,0,28.0552,0,0,6,4,6
28.0432,0,28.0432,0,0,2,-1,-1,28.0597,0,28.0597,0,0,9,-1,-1
28.0432,0,28.0432,0,0,2,-1,-1,28.0636,0,28.0636,0,0,9,4,5
28.425,0,28.425,0,0,5,-1,-1,28.0636,0,28.0636,0,0,9,4,5
28.7868,0,28.7868,0,0,5,-1,-1,28.0702,0,28.0702,0,0,9,4,5
29.6991,0,29.6991,0,0,5,-1,-1,28.1014,0,28.1014,0,0,9,-1,-1
32.1784,0,32.1784,0,0,2,-1,-1,28.1179,0,28.1179,0,0,9,4,6
32.1784,0,32.1784,0,0,2,-1,-1,28.2055,0,28.2055,0,0,6,4,6
32.1789,0,32.1789,0,0,2,-1,-1,28.2112,0,28.2112,0,0,6,4,6
32.1789,0,32.1789,0,0,2,-1,-1,28.2112,0,28.2112,0,0,6,4,6
32.1789,0,32.1789,0,0,2,-1,-1,28.2416,0,28.2416,0,0,6,-1,-1
32.4071,0,32.4071,0,0,2,-1,-1,28.2458,0,28.2458,0,0,9,-1,-1
36.6665,0,36.6665,0,0,5,-1,-1,28.2604,0,28.2604,0,0,9,-1,-1
38.4524,0,38.4524,0,0,5,-1,-1,28.3342,0,28.3342,0,0,6,-1,-1
42.6258,0,42.6258,0,0,2,4,5,28.342,0,28.342,0,0,9,-1,-1
48.1063,0,18.1063,3,0,2,0,2,28.4369,0,28.4369,0,0,9,4,6
48.1063,0,18.1063,3,0,2,0,2,28.4369,0,28.4369,0,0,9,4,6
48.4328,0,48.4328,0,0,5,-1,-1,28.4538,0,28.4538,0,0,9,-1,-1
48.4627,0,48.4627,0,0,5,-1,-1,28.4538,0,28.4538,0,0,9,-1,-1
49.0836,0,49.0836,0,0,5,-1,-1,28.4538,0,28.4538,0,0,9,-1,-1
49.1989,0,49.1989,0,0,5,-1,-1,28.543,0,28.543,0,0,6,-1,-1
51.8721,0,51.8721,0,0,5,-1,-1,28.6208,0,28.6208,0,0,6,-1,-1
54.7118,0,54.7118,0,0,5,-1,-1,28.6779,0,28.6779,0,0,6,4,6
55.0325,0,55.0325,0,0,2,-1,-1,28.8677,0,28.8677,0,0,6,4,6
57.0754,0,13.7022,4,0,2,0,2,28.9078,0,28.9078,0,0,6,5,6
57.0754,0,13.7022,4,0,2,0,2,28.9078,0,28.9078,0,0,6,5,6
57.0754,0,7.66611,4,0,2,0,2,28.9221,0,28.9221,0,0,9,-1,-1
57.0754,0,13.7022,4,0,2,0,2,29.0034,0,29.0034,0,0,6,-1,-1
57.0754,0,13.7022,4,0,2,0,2,29.0045,0,29.0045,0,0,6,-1,-1
57.6354,0,6.95793,3,0,2,0,5,29.17,0,29.17,0,0,6,-1,-1
57.8284,0,27.8284,3,0,5,5,6,29.17,0,29.17,0,0,6,-1,-1
58.8588,0,28.8588,3,0,2,0,1,30.6328,0,30.6328,0,0,6,-1,-1
59.1416,0,59.1416,0,0,2,-1,-1,30.8607,0,30.8607,0,0,6,-1,-1
60.3263,0,60.3263,0,0,5,-1,-1,30.985,0,30.985,0,0,6,4,6
60.8594,0,30.8594,3,0,2,0,1,31.146,0,31.146,0,0,6,-1,-1
60.8594,0,30.8594,3,0,2,0,1,31.2233,0,31.2233,0,0,3,2,4
61.7796,0,31.7796,3,0,2,0,1,31.2233,0,31.2233,0,0,3,2,4
61.7796,0,31.7796,3,0,2,0,1,31.5359,0,31.5359,0,0,6,3,5
67.3452,0,17.3452,5,0,2,0,1,31.6189,0,31.6189,0,0,6,-1,-1
67.3452,0,17.3452,5,0,2,0,1,34.3765,0,34.3765,0,0,3,-1,-1
67.4865,0,37.4865,3,0,2,0,1,34.3765,0,34.3765,0,0,3,-1,-1
67.4865,0,37.4865,3,0,2,0,1,34.5719,0,34.5719,0,0,3,3,4
71.4312,0,31.4312,4,0,2,0,1,35.6921,0,35.6921,0,0,3,-1,-1
71.786,0,51.786,2,0,2,5,6,35.6921,0,35.6921,0,0,3,-1,-1
73.9635,0,53.9635,2,0,2,0,1,40.0949,0,40.0949,0,0,3,0,1
74.7074,0,54.7074,2,0,2,0,1,42.5313,0,32.5313,1,0,3,0,1
74.7074,0,54.7074,2,0,2,0,1,57.2418,0,27.2418,3,0,3,0,6
75.0024,0,55.0024,2,0,2,0,1,63.807,0,33.807,3,0,3,0,1
77.0754,0,8.39703,6,0,2,0,2,65.6457,0,17.1079,4,0,3,0,6
77.0754,0,8.39703,6,0,2,0,2,65.6457,0,17.1079,4,0,3,0,6
78.0281,0,48.0281,3,0,2,0,1,65.6457,0,14.6737,4,0,3,0,6
80.872,0,40.872,4,0,2,0,1,69.5638,0,49.5638,2,0,3,5,6
81.3467,0,41.3467,4,0,2,4,6,70.2527,0,50.2527,2,0,3,5,6
82.0619,0,52.0619,3,0,2,0,1,74.7505,0,54.7505,2,0,3,0,1
85.3442,0,55.3442,3,0,2,0,1,75.2461,0,45.2461,3,0,3,0,1
90.589,0,60.589,3,0,2,5,6,75.6457,0,22.8258,5,0,3,0,6
94.6067,0,34.6067,6,0,2,5,6,78.3443,0,48.3443,3,0,3,0,6
116.125,0,56.1249,6,0,2,5,6,84.793,0,54.793,3,0,3,0,2
