robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.12982,-0.381995,1.51451,-1.10707
-2.7649,0.878364,1.83016,-1.55899
-3.2488,1.66835,1.72973,-1.57704
-3.23516,1.44596,1.38718,-1.34224
-2.92812,0.712212,1.16466,-1.14528
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.03449,-0.385926,1.45171,-0.886742
-2.24826,-0.0128169,1.77351,-1.40885
-3.2488,1.66835,1.63746,-1.5926
-3.33276,1.72135,1.44521,-1.49742
-3.23516,1.44596,1.3089,-1.37308
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.16261,-0.361505,1.45171,-0.886742
-3.08577,1.20867,1.77351,-1.40885
-3.318,1.43272,1.63746,-1.5926
-3.32925,1.39467,1.44521,-1.49742
-3.12631,0.989316,1.3089,-1.37308
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.45171,-0.886742
-2.76639,0.843601,1.77351,-1.40885
-3.52774,1.85092,1.63746,-1.5926
-3.21849,1.27392,1.44521,-1.49742
-2.96122,0.787515,1.3089,-1.37308
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99036,-0.620727,1.45171,-0.886742
-2.59139,0.665363,1.77351,-1.40885
-3.52774,1.85092,1.63746,-1.5926
-3.21849,1.27392,1.44521,-1.49742
-3.00872,0.899268,1.3089,-1.37308
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.30842,0.104425,1.70482,-1.19634
-2.97081,1.12539,1.81531,-1.36734
-3.37248,1.71239,1.91889,-1.57537
-3.599,1.7695,1.6646,-1.5647
-3.50522,1.56786,1.13711,-1.13897
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
