robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.74756,0.536086,-3.31738,-0.291624
-1.42009,-2.22628,0.827986,2.50407
5,5,-5,-5
2.57487,0.627501,-3.44169,-0.249035
-1.46233,-2.32225,0.719519,2.52303
5,5,-5,-5
2.4035,0.72704,-3.56353,-0.210788
-1.49137,-2.40825,0.611867,2.53986
5,5,-5,-5
2.23563,0.833676,-3.68541,-0.175908
-1.50747,-2.48132,0.503684,2.55383
5,5,-5,-5
2.07326,0.946088,-3.80994,-0.143689
-1.51172,-2.5393,0.393501,2.56391
5,5,-5,-5
1.9182,1.06268,-3.93977,-0.113702
-1.50594,-2.58085,0.279748,2.56878
5,5,-5,-5
1.77203,1.1816,-4.07761,-0.0858164
-1.49267,-2.60545,0.160753,2.56678
5,5,-5,-5
1.6361,1.30079,-4.22623,-0.060235
-1.47504,-2.61339,0.0347452,2.55589
5,5,-5,-5
1.51154,1.41801,-4.38839,-0.0375479
-1.45667,-2.60564,-0.100152,2.53364
5,5,-5,-5
1.39927,1.53089,-4.56685,-0.0187971
-1.4415,-2.58372,-0.245923,2.49707
5,5,-5,-5
1.30127,1.63557,-4.77658,-0.00499419
-1.43186,-2.55131,-0.415529,2.44066
5,5,-5,-5
1.21665,1.73102,-5.02292,-5.25206e-05
-1.42786,-2.5124,-0.614757,2.35963
5,5,-5,-5
1.14214,1.81929,-5.29382,-0.00864026
-1.42969,-2.46856,-0.834452,2.25279
5,5,-5,-5
1.07478,1.9028,-5.57686,-0.0333884
-1.4369,-2.42056,-1.06488,2.12114
5,5,-5,-5
1.0119,1.9842,-5.85955,-0.0744375
-1.4485,-2.36855,-1.2959,1.96836
5,5,-5,-5
0.951058,2.06639,-6.12968,-0.129289
-1.46307,-2.31219,-1.51729,1.80096
5,5,-5,-5
0.890092,2.15243,-6.37563,-0.192958
-1.47884,-2.25077,-1.71905,1.6281
5,5,-5,-5
0.82709,2.24558,-6.58662,-0.258415
