fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
7.7886,0,7.65176,0,0,46,-1,-1,7.7886,0,7.7886,0,0,19,-1,-1
7.7886,0,7.62788,0,0,46,-1,-1,8.14711,0,8.14711,0,0,46,-1,-1
7.7886,0,7.65176,0,0,46,-1,-1,8.14711,0,8.14711,0,0,46,-1,-1
7.7886,0,7.65176,0,0,46,-1,-1,8.14711,0,8.14711,0,0,46,-1,-1
7.7886,0,7.65176,0,0,46,-1,-1,8.16223,0,8.16223,0,0,19,-1,-1
7.7886,0,7.62788,0,0,46,-1,-1,8.52666,0,8.52666,0,0,25,-1,-1
8.6992,0,7.92908,0,0,46,1,2,8.6992,0,8.6992,0,0,7,-1,-1
8.6992,0,7.92908,0,0,46,1,2,8.6992,0,8.6992,0,0,7,-1,-1
8.72794,0,8.72794,0,0,22,-1,-1,8.6992,0,8.6992,0,0,7,-1,-1
8.72794,0,8.72794,0,0,22,-1,-1,8.6992,0,8.6992,0,0,7,-1,-1
8.86543,0,8.86543,0,0,10,-1,-1,8.75736,0,8.75736,0,0,7,-1,-1
8.98343,0,8.98343,0,0,46,1,2,9.04113,0,9.04113,0,0,46,-1,-1
8.98343,0,8.98343,0,0,46,1,2,9.04113,0,9.04113,0,0,46,-1,-1
8.98343,0,8.98343,0,0,46,1,2,9.15177,0,9.15177,0,0,7,-1,-1
8.99053,0,8.99053,0,0,46,1,2,9.15177,0,9.15177,0,0,7,-1,-1
8.99053,0,8.99053,0,0,46,1,2,9.18873,0,9.18873,0,0,46,-1,-1
8.99053,0,8.99053,0,0,46,1,2,9.18873,0,9.18873,0,0,46,-1,-1
9.0248,0,9.0248,0,0,46,-1,-1,9.2614,0,9.2614,0,0,13,-1,-1
9.0248,0,9.0248,0,0,46,-1,-1,9.26639,0,9.26639,0,0,46,-1,-1
9.0248,0,9.0248,0,0,46,-1,-1,9.2757,0,9.2757,0,0,7,-1,-1
9.0248,0,9.0248,0,0,46,-1,-1,9.2757,0,9.2757,0,0,7,-1,-1
9.24798,0,9.24798,0,0,13,2,3,9.41603,0,8.71456,0,0,7,3,4
9.25846,0,9.25846,0,0,10,2,3,9.41603,0,7.98301,0,0,46,1,3
9.44479,0,9.44479,0,0,46,1,6,9.41603,0,8.069,0,0,46,1,3
9.47966,0,9.47966,0,0,22,-1,-1,9.41603,0,7.51483,0,0,25,1,3
9.5627,0,9.5627,0,0,22,-1,-1,9.41603,0,7.9476,0,0,46,1,3
