robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.44109,0.249233,-2.92758,-0.449717
-0.816008,-2.3732,1.11963,2.48628
5,5,-5,-5
3.98093,0.104952,-2.68282,-0.569346
-0.249594,-2.56013,1.27842,2.48164
5,5,-5,-5
4.53259,0.0218953,-2.45007,-0.699084
0.328344,-2.68446,1.41992,2.46686
5,5,-5,-5
5.08984,0.000807167,-2.22581,-0.84021
0.912092,-2.74627,1.54907,2.43855
5,5,-5,-5
5.64642,0.0419626,-2.00694,-0.994802
1.49594,-2.74614,1.67062,2.39275
5,5,-5,-5
6.19606,0.145164,-1.79095,-1.16568
2.07419,-2.68506,1.78895,2.32492
5,5,-5,-5
6.73245,0.309732,-1.576,-1.35634
2.64115,-2.56451,1.90795,2.23003
5,5,-5,-5
7.24927,0.534487,-1.36109,-1.57096
3.19115,-2.38643,2.03081,2.1026
5,5,-5,-5
7.74017,0.817723,-1.14627,-1.81429
3.71856,-2.15324,2.1598,1.9367
5,5,-5,-5
8.19886,1.15717,-0.932891,-2.09163
4.21778,-1.86789,2.29597,1.72603
5,5,-5,-5
8.61443,1.54516,-0.718634,-2.41738
4.6747,-1.53357,2.44226,1.45673
5,5,-5,-5
8.97956,1.97294,-0.511077,-2.79783
5.07942,-1.15578,2.58965,1.12461
5,5,-5,-5
9.29305,2.43686,-0.32605,-3.224
5.4326,-0.7407,2.72156,0.739852
5,5,-5,-5
9.55316,2.9339,-0.176344,-3.68381
5.73447,-0.293741,2.82436,0.315656
5,5,-5,-5
9.75739,3.4614,-0.0706249,-4.16259
5.98469,0.180131,2.88847,-0.132233
5,5,-5,-5
9.90236,4.01672,-0.0126966,-4.6439
6.18212,0.676093,2.90911,-0.586433
5,5,-5,-5
9.98372,4.59683,-0.0012276,-5.11079
6.32482,1.18912,2.88658,-1.02905
5,5,-5,-5
9.99608,5.19796,-0.0299956,-5.54686
6.41007,1.71363,2.82605,-1.44284
5,5,-5,-5
