robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.85621,0.511301,0.838625,0.631529
-2.19915,0.957601,0.321479,1.76604
-2.5129,0.821575,0.340117,2.94811
-2.62124,0.73849,0.296886,4.36482
-2.59677,0.648811,0.386352,5.02253
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.36845,0.465538,0.838625,0.631529
-2.59254,0.882448,0.321479,1.76604
-2.63892,0.861609,0.340117,2.94811
-2.66718,0.762166,0.296886,4.36482
-2.74622,0.550243,0.386352,5.02253
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.90095,0.633107,0.802024,0.717654
-2.11078,0.869126,0.473352,1.84633
-2.62124,0.73849,0.357429,3.43481
-2.66788,0.652559,0.260198,4.73003
-2.72801,0.575251,0.532796,5.11199
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.79344,0.686531,0.802024,0.717654
-1.6668,1.67739,0.473352,1.84633
-1.97299,1.58943,0.357429,3.43481
-2.5129,0.821575,0.260198,4.73003
-2.6649,0.632895,0.532796,5.11199
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.60552,0.676134,0.838625,0.631529
-4.2599,3.16807,0.340117,2.94811
-4.191,3.18548,0.296886,4.36482
-3.0893,1.13027,0.386352,5.02253
-2.94285,0.788587,0.643176,5.25286
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.94188,-0.333061,0.838625,0.631529
-1.8974,-0.0177608,0.340117,2.94811
-1.85621,0.511301,0.296886,4.36482
-2.66788,0.652559,0.386352,5.02253
-2.67053,0.599785,0.643176,5.25286
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.08048,0.0905483,0.838625,0.631529
-2.16096,0.781097,0.477251,1.86306
-2.39448,1.18366,0.340117,2.94811
-2.54753,0.895681,0.377251,3.89079
-2.75565,0.5359,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.48644,-0.509209,0.838625,0.631529
-1.48031,-0.254988,0.477251,1.86306
-1.8974,-0.0177608,0.340117,2.94811
-1.9082,0.498583,0.377251,3.89079
-2.66921,0.672774,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.97118,0.198312,0.838625,0.631529
-1.92292,1.03753,0.477251,1.86306
-2.5129,0.821575,0.340117,2.94811
-2.62124,0.73849,0.377251,3.89079
-2.72801,0.575251,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.54802,0.905497,0.838625,0.631529
-2.82585,1.73527,0.477251,1.86306
-2.95515,1.9188,0.340117,2.94811
-3.28979,1.78213,0.377251,3.89079
-3.50487,1.45731,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.97118,0.198312,0.838625,0.631529
-1.92292,1.03753,0.477251,1.86306
-2.5129,0.821575,0.340117,2.94811
-2.62124,0.73849,0.377251,3.89079
-2.72801,0.575251,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-0.857331,-1.47315,0.838625,0.631529
0.267576,-2.29389,0.477251,1.86306
1.43377,-2.98745,0.340117,2.94811
3.00546,-4.36259,0.377251,3.89079
3.15192,-4.72298,0.147521,4.64473
3.5,-5.78319,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.8974,-0.0177608,0.838625,0.631529
-1.90396,0.95136,0.477251,1.86306
-2.19915,0.957601,0.340117,2.94811
-2.5129,0.821575,0.377251,3.89079
-2.66788,0.652559,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.48644,-0.509209,0.838625,0.631529
-1.48031,-0.254988,0.477251,1.86306
-1.8974,-0.0177608,0.340117,2.94811
-1.9082,0.498583,0.377251,3.89079
-2.66921,0.672774,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.85621,0.511301,0.838625,0.631529
-2.19915,0.957601,0.477251,1.86306
-2.5129,0.821575,0.340117,2.94811
-2.62124,0.73849,0.377251,3.89079
-2.59677,0.648811,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.94188,-0.333061,0.838625,0.631529
-1.8974,-0.0177608,0.477251,1.86306
-1.85621,0.511301,0.34878,3.09344
-2.66788,0.652559,0.377251,3.89079
-2.67053,0.599785,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.8974,-0.0177608,0.962189,0.270613
-1.90396,0.95136,0.733513,1.14779
-2.19915,0.957601,0.340117,2.94811
-2.5129,0.821575,0.230323,3.40111
-2.66788,0.652559,0.167054,4.28738
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.08048,0.0905483,0.838625,0.631529
-2.16096,0.781097,0.477251,1.86306
-2.39448,1.18366,0.340117,2.94811
-2.54753,0.895681,0.191198,3.76156
-2.75565,0.5359,0.147521,4.64473
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.18422,-0.0672309,1.02159,0.298701
-2.72026,1.37087,1.09876,1.15485
-2.80486,1.99348,0.486352,2.9948
-2.98132,1.73754,0.423858,3.50801
-2.88225,1.11877,0.377251,3.89079
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.08048,0.0905483,0.838625,0.631529
-2.16096,0.781097,0.477251,1.86306
-2.39448,1.18366,0.267027,2.89558
-2.54753,0.895681,0.0277145,4.24305
-2.75565,0.5359,0.167027,4.92331
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.36845,0.465538,0.838625,0.631529
-2.59254,0.882448,0.477251,1.86306
-2.63892,0.861609,0.267027,2.89558
-2.66718,0.762166,0.0277145,4.24305
-2.74622,0.550243,0.167027,4.92331
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.15189,-0.152732,0.8278,0.734405
-2.49349,1.07892,0.542808,1.98825
-2.67684,1.56049,0.267027,2.89558
-2.76364,1.25531,0.0481204,4.36002
-2.76887,0.972792,0.167027,4.92331
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.24674,0.239458,0.838625,0.631529
-2.67684,1.56049,0.477251,1.86306
-2.75455,1.44558,0.285717,2.97586
-2.61822,0.724453,0.363533,3.71355
-2.7007,0.612227,-0.289206,4.8251
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.24674,0.239458,1.17066,0.655809
-2.67684,1.56049,1.14132,1.91162
-2.75455,1.44558,0.486352,2.9948
-2.61822,0.724453,0.296886,4.36482
-2.7007,0.612227,0.536717,5.28739
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-0.857331,-1.47315,1.17066,0.655809
0.267576,-2.29389,1.14132,1.91162
1.43377,-2.98745,0.486352,2.9948
3.00546,-4.36259,0.296886,4.36482
3.15192,-4.72298,0.536717,5.28739
3.5,-5.78319,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.24674,0.239458,1.14904,0.198098
-2.67684,1.56049,1.04111,1.83068
-2.75455,1.44558,0.996165,2.59239
-2.61822,0.724453,0.363533,3.71355
-2.7007,0.612227,0.135914,5.06801
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.15189,-0.152732,0.8392,0.243379
-2.49349,1.07892,0.343418,3.50094
-2.67684,1.56049,0.377251,3.89079
-2.76364,1.25531,-0.00899392,4.26817
-2.76887,0.972792,-0.261494,4.63696
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.05288,-1.38366,1.02159,0.298701
-0.120283,-1.99897,0.882685,1.23635
1.17213,-2.63486,0.451153,3.49674
3.00546,-4.36259,0.377251,3.89079
3.25273,-5.07289,-0.289206,4.8251
3.5,-5.78319,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.24674,0.239458,0.966757,0.273896
-2.67684,1.56049,0.548795,1.1293
-2.75455,1.44558,0.486072,2.04671
-2.61822,0.724453,0.267027,2.89558
-2.7007,0.612227,0.402733,5.53769
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-0.0297027,-2.49125,2.07504,-1.81885
0.483978,-2.9116,1.82461,-3.88718
0.92842,-3.67518,1.83329,-4.73022
2.34755,-4.94644,1.29771,-4.83941
2.73882,-5.42756,1.33557,-4.91399
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.45682,-1.40255,2.07504,-1.81885
1.17639,-3.69297,1.82461,-3.88718
1.94059,-4.3825,1.93929,-4.65245
3.82859,-6.14667,1.29771,-4.83941
3.56848,-5.86495,1.36384,-4.91792
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.45682,-1.40255,1.84076,-0.938109
1.17639,-3.69297,2.41488,-1.19988
1.94059,-4.3825,3.62977,-1.79976
3.82859,-6.14667,4.15471,-2.09061
3.56848,-5.86495,3.52977,-1.86643
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.32639,-1.34272,1.84076,-0.938109
1.17639,-3.69297,2.41488,-1.19988
1.94059,-4.3825,3.62977,-1.79976
3.77393,-6.11023,4.15471,-2.09061
3.63696,-5.94671,3.52977,-1.86643
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.214228,-2.40539,1.65848,-0.997834
0.490646,-3.11216,1.82461,-3.88718
1.61186,-4.44296,1.93929,-4.65245
2.52275,-5.33245,1.29771,-4.83941
3.10313,-5.60341,1.33557,-4.91399
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.22593,-0.335447,2.12997,-0.907478
-1.90396,0.95136,2.70892,-0.947515
-1.6668,1.67739,2.86913,-1.14468
-1.97299,1.58943,3.11651,-1.48307
