fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
11.1584,0,10.9707,0,0,27,0,3,11.1584,0,11.1584,0,0,16,-1,-1
11.1584,0,10.9245,0,0,27,0,3,11.1584,0,11.1584,0,0,16,-1,-1
11.1584,0,10.9707,0,0,27,0,3,11.1848,0,11.1848,0,0,4,2,3
11.1584,0,10.5225,0,0,27,0,3,11.1848,0,11.1848,0,0,4,2,3
11.1759,0,11.1759,0,0,27,1,3,11.3976,0,11.3976,0,0,13,3,4
11.1759,0,11.1759,0,0,27,1,3,11.4713,0,11.4713,0,0,22,-1,-1
11.1848,0,8.76543,0,0,12,0,3,11.4713,0,11.4713,0,0,22,-1,-1
11.1848,0,8.76543,0,0,12,0,3,11.4773,0,11.4773,0,0,7,-1,-1
11.1848,0,7.31265,0,0,12,0,3,11.4773,0,11.4773,0,0,7,-1,-1
11.1848,0,10.201,0,0,27,0,2,11.4773,0,11.4773,0,0,7,-1,-1
11.1848,0,10.201,0,0,27,0,2,11.505,0,11.505,0,0,22,-1,-1
11.3056,0,11.3056,0,0,27,0,3,11.505,0,11.505,0,0,22,-1,-1
11.3056,0,11.3056,0,0,27,0,3,11.505,0,11.505,0,0,22,-1,-1
11.3056,0,11.3056,0,0,27,0,3,11.7165,0,11.7165,0,0,7,-1,-1
11.3056,0,11.3056,0,0,27,0,3,11.7165,0,11.7165,0,0,7,-1,-1
11.3056,0,11.3056,0,0,27,0,3,11.7165,0,11.7165,0,0,7,-1,-1
11.3425,0,11.3425,0,0,27,0,3,11.769,0,11.769,0,0,7,2,3
11.3976,0,10.5082,0,0,27,0,3,11.9187,0,11.9187,0,0,22,3,4
11.3976,0,10.5082,0,0,27,0,3,11.9187,0,11.9187,0,0,22,3,4
11.3976,0,10.5082,0,0,27,0,3,11.9187,0,11.9187,0,0,22,3,4
11.3976,0,8.94983,0,0,27,0,3,12.1658,0,12.1658,0,0,22,2,3
11.3976,0,10.5082,0,0,27,0,3,12.1658,0,12.1658,0,0,22,2,3
11.3976,0,9.98499,0,0,15,0,3,12.599,0,12.599,0,0,7,1,3
11.3976,0,10.585,0,0,27,0,3,12.6168,0,12.6168,0,0,7,-1,-1
11.3976,0,11.2287,0,0,27,0,3,12.6168,0,12.6168,0,0,7,-1,-1
11.3976,0,10.8469,0,0,15,0,3,12.7906,0,12.7906,0,0,7,2,3
11.3976,0,9.98499,0,0,15,0,3,12.7906,0,12.7906,0,0,7,2,3
11.3976,0,9.17112,0,0,15,0,3,12.8896,0,12.8896,0,0,22,-1,-1
11.3976,0,10.5693,0,0,27,0,3,12.93,0,12.93,0,0,22,-1,-1
11.3976,0,10.5693,0,0,27,0,3,12.93,0,12.93,0,0,22,-1,-1
11.3976,0,8.94983,0,0,27,0,3,12.93,0,12.93,0,0,22,-1,-1
11.3976,0,10.5082,0,0,27,0,3,13.0313,0,13.0313,0,0,7,2,3
11.4773,0,11.1155,0,0,27,0,3,13.0332,0,13.0332,0,0,7,1,3
11.5172,0,11.5172,0,0,15,0,3,13.0356,0,13.0356,0,0,22,-1,-1
11.5172,0,11.5172,0,0,15,0,3,13.0356,0,13.0356,0,0,22,-1,-1
11.5652,0,11.5652,0,0,15,0,3,13.0503,0,13.0503,0,0,7,-1,-1
11.5652,0,11.5652,0,0,15,0,3,13.1743,0,13.1743,0,0,7,-1,-1
11.5849,0,11.5849,0,0,15,0,3,13.1836,0,13.1836,0,0,13,-1,-1
11.728,0,11.728,0,0,27,0,3,13.3895,0,13.3895,0,0,7,-1,-1
11.8139,0,11.8139,0,0,15,0,3,13.3895,0,13.3895,0,0,7,-1,-1
11.8139,0,11.8139,0,0,15,0,3,13.5931,0,13.5931,0,0,7,-1,-1
11.8184,0,11.8184,0,0,15,1,3,13.5931,0,13.5931,0,0,7,-1,-1
11.9076,0,11.9076,0,0,27,0,3,13.6174,0,13.6174,0,0,22,-1,-1
11.9172,0,11.9172,0,0,15,0,3,13.6174,0,13.6174,0,0,22,-1,-1
12.1273,0,12.1273,0,0,27,0,2,13.6951,0,13.6951,0,0,7,1,3
12.1273,0,12.1273,0,0,27,0,2,13.6951,0,13.6951,0,0,7,1,3
12.1273,0,12.1273,0,0,27,0,2,13.6951,0,13.6951,0,0,7,1,3
12.1273,0,12.1273,0,0,27,0,2,13.8592,0,13.8592,0,0,7,-1,-1
12.4402,0,12.4402,0,0,15,1,3,13.8592,0,13.8592,0,0,7,-1,-1
12.4402,0,12.4402,0,0,15,1,3,13.8592,0,13.8592,0,0,7,-1,-1
12.4402,0,12.4402,0,0,15,1,3,13.8592,0,13.8592,0,0,7,-1,-1
12.5215,0,12.5215,0,0,15,0,3,14.0259,0,14.0259,0,0,7,-1,-1
12.5215,0,12.5215,0,0,15,0,3,14.1532,0,14.1532,0,0,19,-1,-1
