robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.88283,0.470365,-3.22061,-0.327338
-1.3656,-2.16607,0.901452,2.50261
5,5,-5,-5
2.85433,0.483795,-3.25309,-0.315097
-1.35486,-2.21486,0.86434,2.52158
5,5,-5,-5
2.83037,0.49526,-3.28566,-0.303082
-1.33724,-2.26717,0.827133,2.54032
5,5,-5,-5
2.80757,0.50631,-3.31831,-0.291293
-1.31713,-2.31979,0.789832,2.55882
5,5,-5,-5
2.78262,0.51857,-3.35104,-0.279731
-1.29894,-2.36948,0.752439,2.57709
5,5,-5,-5
2.75222,0.533739,-3.38385,-0.268396
-1.28717,-2.41301,0.714956,2.59512
5,5,-5,-5
2.71314,0.553623,-3.41674,-0.25729
-1.28632,-2.44709,0.677384,2.61292
5,5,-5,-5
2.66222,0.580181,-3.44971,-0.246412
-1.3009,-2.46836,0.639725,2.63048
5,5,-5,-5
2.59645,0.615602,-3.48275,-0.235764
-1.33534,-2.47325,0.60198,2.64781
5,5,-5,-5
2.51299,0.662402,-3.51586,-0.225345
-1.39389,-2.45791,0.564151,2.6649
5,5,-5,-5
2.41593,0.719512,-3.53997,-0.217917
-1.47734,-2.41776,0.536738,2.67698
5,5,-5,-5
2.31105,0.784608,-3.54999,-0.214871
-1.58146,-2.35361,0.525626,2.68157
5,5,-5,-5
2.19829,0.858695,-3.55193,-0.214281
-1.70253,-2.26918,0.523845,2.68193
5,5,-5,-5
2.07772,0.942872,-3.55186,-0.214303
-1.83665,-2.16803,0.524398,2.68123
5,5,-5,-5
1.94955,1.03834,-3.55583,-0.213104
-1.97978,-2.05364,0.520282,2.68264
5,5,-5,-5
1.81413,1.1464,-3.5699,-0.208883
-2.12783,-1.92947,0.504487,2.68929
5,5,-5,-5
1.67203,1.26843,-3.60016,-0.199954
-2.27656,-1.79892,0.469962,2.7042
5,5,-5,-5
1.52399,1.40592,-3.65279,-0.184916
-2.42156,-1.66533,0.409557,2.7301
