robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.81982,0.500354,-3.29066,-0.301259
-1.4557,-2.09193,0.824947,2.53806
5,5,-5,-5
2.72245,0.548845,-3.38634,-0.267549
-1.54508,-2.05657,0.718959,2.58666
5,5,-5,-5
2.62675,0.599128,-3.47831,-0.23718
-1.63333,-2.01846,0.617091,2.63122
5,5,-5,-5
2.53229,0.651387,-3.56975,-0.208925
-1.72043,-1.97812,0.51582,2.67345
5,5,-5,-5
2.43871,0.705843,-3.66393,-0.181814
-1.80635,-1.93603,0.41153,2.71484
5,5,-5,-5
2.34562,0.76275,-3.76417,-0.155133
-1.89101,-1.89261,0.300529,2.7566
5,5,-5,-5
2.2527,0.8224,-3.87388,-0.128465
-1.9743,-1.84826,0.17905,2.79963
5,5,-5,-5
2.15962,0.885118,-3.99651,-0.101734
-2.05609,-1.80334,0.0432549,2.8445
5,5,-5,-5
2.0661,0.951265,-4.13557,-0.0752902
-2.13617,-1.75814,-0.110754,2.89133
5,5,-5,-5
1.97189,1.02123,-4.29462,-0.0500068
-2.21432,-1.71292,-0.286924,2.93971
5,5,-5,-5
1.88499,1.0889,-4.48494,-0.0265991
-2.289,-1.66389,-0.498298,2.99113
5,5,-5,-5
1.80982,1.14997,-4.70937,-0.00845364
-2.35994,-1.60921,-0.748358,3.04284
5,5,-5,-5
1.74107,1.20798,-4.95839,-0.000173147
-2.42844,-1.55157,-1.02637,3.08839
5,5,-5,-5
1.67374,1.26691,-5.22209,-0.00493502
-2.49539,-1.49323,-1.32116,3.1228
5,5,-5,-5
1.60313,1.33104,-5.49035,-0.0241023
-2.56137,-1.43608,-1.62126,3.14293
5,5,-5,-5
1.52488,1.40507,-5.75302,-0.0570294
-2.62658,-1.38158,-1.91512,3.14773
5,5,-5,-5
1.43508,1.49409,-6.00025,-0.101071
-2.69053,-1.33067,-2.19141,3.13818
5,5,-5,-5
1.33045,1.60376,-6.22264,-0.151789
