robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.66346,0.181943,-3.02102,-0.408306
-0.467568,-2.63489,0.844689,2.76286
5,5,-5,-5
4.44121,0.0313222,-2.85642,-0.482804
0.476947,-3.01574,0.719075,3.01231
5,5,-5,-5
5.23299,0.00543149,-2.69461,-0.5632
1.4483,-3.262,0.563607,3.22942
5,5,-5,-5
6.01892,0.104921,-2.53582,-0.649389
2.42605,-3.37233,0.380474,3.41204
5,5,-5,-5
6.77927,0.327293,-2.38024,-0.741259
3.38982,-3.34853,0.172055,3.55825
5,5,-5,-5
7.49496,0.666965,-2.22809,-0.838691
4.31989,-3.19554,-0.0590966,3.66636
5,5,-5,-5
8.14801,1.11541,-2.07955,-0.941556
5.1976,-2.9213,-0.310281,3.73495
5,5,-5,-5
8.72204,1.66137,-1.93483,-1.04972
6.00581,-2.5365,-0.578666,3.76285
5,5,-5,-5
9.20263,2.29114,-1.79411,-1.16304
6.72937,-2.05431,-0.861316,3.74918
5,5,-5,-5
9.57772,2.98892,-1.65757,-1.28138
7.35542,-1.49008,-1.15521,3.69332
5,5,-5,-5
9.83997,3.74513,-1.52177,-1.40807
7.88163,-0.85541,-1.45189,3.59144
5,5,-5,-5
9.97937,4.54622,-1.38535,-1.54539
8.30089,-0.163637,-1.74576,3.4416
5,5,-5,-5
9.98654,5.36659,-1.25137,-1.69125
8.59939,0.562862,-2.03787,3.2465
5,5,-5,-5
9.85904,6.17887,-1.12257,-1.84318
8.76978,1.29896,-2.32898,3.0091
5,5,-5,-5
9.60157,6.95591,-1.00127,-1.99831
8.81154,2.01872,-2.61947,2.73259
5,5,-5,-5
9.22564,7.67281,-0.889354,-2.1535
8.73078,2.69736,-2.9092,2.42037
5,5,-5,-5
8.74864,8.30873,-0.788288,-2.30529
8.53946,3.3131,-3.19748,2.07602
5,5,-5,-5
8.19237,8.84822,-0.699101,-2.45005
8.25407,3.8486,-3.483,1.70325
5,5,-5,-5
