robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.82438,0.498147,-2.81302,-0.503655
-1.23347,-2.42313,0.781664,2.97172
5,5,-5,-5
2.73226,0.54384,-2.43035,-0.710839
-1.06404,-2.71009,0.526196,3.32139
5,5,-5,-5
2.64212,0.590871,-2.05523,-0.959166
-0.86078,-2.977,0.175625,3.51557
5,5,-5,-5
2.55321,0.639583,-1.70118,-1.24263
-0.629156,-3.21691,-0.261212,3.54553
5,5,-5,-5
2.46481,0.690382,-1.37935,-1.55168
-0.376036,-3.42418,-0.770442,3.41111
5,5,-5,-5
2.37623,0.743733,-1.09784,-1.8738
-0.109369,-3.59468,-1.33375,3.12063
5,5,-5,-5
2.28681,0.800164,-0.861342,-2.19438
0.162154,-3.72596,-1.92939,2.69022
5,5,-5,-5
2.19598,0.86026,-0.671244,-2.49763
0.429481,-3.81729,-2.53356,2.14261
5,5,-5,-5
2.10316,0.924671,-0.526102,-2.76746
0.683551,-3.86957,-3.12215,1.50577
5,5,-5,-5
2.00787,0.99411,-0.422581,-2.98823
0.915618,-3.88513,-3.67265,0.811386
5,5,-5,-5
1.90628,1.07204,-0.355222,-3.14904
1.13402,-3.86796,-4.18452,0.0659909
5,5,-5,-5
1.7974,1.16029,-0.31476,-3.254
1.34949,-3.8196,-4.63658,-0.739673
5,5,-5,-5
1.68492,1.25698,-0.293689,-3.31162
1.55688,-3.74138,-4.98676,-1.58676
5,5,-5,-5
1.57228,1.35984,-0.286654,-3.33136
1.75079,-3.63697,-5.20779,-2.44679
5,5,-5,-5
1.46265,1.46629,-0.289565,-3.32316
1.9258,-3.51222,-5.28943,-3.28631
5,5,-5,-5
1.35884,1.57334,-0.298897,-3.29717
2.07665,-3.37486,-5.23842,-4.0725
5,5,-5,-5
1.26335,1.67774,-0.311204,-3.26357
2.19832,-3.23407,-5.07622,-4.77839
5,5,-5,-5
1.17831,1.77592,-0.322843,-3.23246
