robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.41877,0.256614,-3.02102,-0.408306
-0.572582,-2.75488,0.844689,2.76286
5,5,-5,-5
3.97786,0.105593,-2.85642,-0.482804
0.346704,-3.33166,0.719075,3.01231
5,5,-5,-5
4.57472,0.0181189,-2.69461,-0.5632
1.36383,-3.81466,0.563607,3.22942
5,5,-5,-5
5.18382,0.00337994,-2.53582,-0.649389
2.44003,-4.17653,0.380474,3.41204
5,5,-5,-5
5.77825,0.0609383,-2.38024,-0.741259
3.53004,-4.40511,0.172055,3.55825
5,5,-5,-5
6.33249,0.180824,-2.22809,-0.838691
4.58651,-4.50442,-0.0590966,3.66636
5,5,-5,-5
6.8247,0.344845,-2.07955,-0.941556
5.56421,-4.49366,-0.310281,3.73495
5,5,-5,-5
7.23805,0.528854,-1.93483,-1.04972
6.4233,-4.40432,-0.578666,3.76285
5,5,-5,-5
7.56081,0.705556,-1.79411,-1.16304
7.13069,-4.27591,-0.861316,3.74918
5,5,-5,-5
7.78502,0.847451,-1.65757,-1.28138
7.65945,-4.15097,-1.15521,3.69332
5,5,-5,-5
7.91872,0.940309,-1.52265,-1.40722
8.01438,-4.05878,-1.45337,3.5923
5,5,-5,-5
7.98254,0.986963,-1.38836,-1.54225
8.23004,-4.00691,-1.75089,3.44459
5,5,-5,-5
7.98681,0.99014,-1.25705,-1.68484
8.32564,-3.99837,-2.04769,3.25226
5,5,-5,-5
7.93976,0.955522,-1.13083,-1.83306
8.31838,-4.03012,-2.34344,3.01767
5,5,-5,-5
7.84832,0.890609,-1.01149,-1.98473
8.22411,-4.09525,-2.63758,2.74346
5,5,-5,-5
7.71884,0.803823,-0.900535,-2.13742
8.05803,-4.18466,-2.92915,2.43256
5,5,-5,-5
7.5578,0.70376,-0.799096,-2.28847
7.8354,-4.28853,-3.21686,2.08811
5,5,-5,-5
7.37221,0.598565,-0.708005,-2.43509
7.57205,-4.39744,-3.49899,1.71346
