robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.88619,0.468798,-3.31738,-0.291624
-1.36012,-2.17106,0.827986,2.50407
5,5,-5,-5
2.85619,0.482913,-3.44169,-0.249035
-1.35188,-2.21748,0.719519,2.52303
5,5,-5,-5
2.82798,0.496408,-3.56353,-0.210788
-1.34147,-2.26325,0.611867,2.53986
5,5,-5,-5
2.80028,0.509873,-3.68541,-0.175908
-1.32983,-2.30832,0.503684,2.55383
5,5,-5,-5
2.77182,0.523927,-3.80994,-0.143689
-1.31788,-2.35259,0.393501,2.56391
5,5,-5,-5
2.74136,0.539223,-3.93977,-0.113702
-1.30649,-2.3959,0.279748,2.56878
5,5,-5,-5
2.70765,0.556449,-4.07761,-0.0858164
-1.29647,-2.43805,0.160753,2.56678
5,5,-5,-5
2.6695,0.576338,-4.22623,-0.060235
-1.28859,-2.47874,0.0347452,2.55589
5,5,-5,-5
2.62573,0.599677,-4.38839,-0.0375479
-1.28356,-2.51761,-0.100152,2.53364
5,5,-5,-5
2.5752,0.62732,-4.56685,-0.0187971
-1.282,-2.55419,-0.245923,2.49707
5,5,-5,-5
2.53344,0.650735,-4.77658,-0.00499419
-1.27512,-2.58884,-0.415529,2.44066
5,5,-5,-5
2.51014,0.664036,-5.02292,-5.25206e-05
-1.25782,-2.62268,-0.614757,2.35963
5,5,-5,-5
2.49556,0.672441,-5.29382,-0.00864026
-1.23574,-2.65584,-0.834452,2.25279
5,5,-5,-5
2.48012,0.681412,-5.57686,-0.0333884
-1.21412,-2.68795,-1.06488,2.12114
5,5,-5,-5
2.45433,0.696564,-5.85955,-0.0744375
-1.1979,-2.71829,-1.2959,1.96836
5,5,-5,-5
2.40886,0.723787,-6.12968,-0.129289
-1.19157,-2.74564,-1.51729,1.80096
5,5,-5,-5
2.33476,0.769577,-6.37563,-0.192958
-1.19893,-2.76781,-1.71905,1.6281
5,5,-5,-5
2.2238,0.841549,-6.58662,-0.258415
