robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.66346,0.181943,-3.02424,-0.40692
-0.467568,-2.63489,0.83786,2.76864
5,5,-5,-5
4.44121,0.0313222,-2.86768,-0.477475
0.476947,-3.01574,0.693644,3.03207
5,5,-5,-5
5.23299,0.00543149,-2.71641,-0.551941
1.4483,-3.262,0.511505,3.26651
5,5,-5,-5
6.01892,0.104921,-2.56842,-0.631086
2.42605,-3.37233,0.298381,3.46543
5,5,-5,-5
6.77927,0.327293,-2.42183,-0.715956
3.38982,-3.34853,0.0622245,3.62334
5,5,-5,-5
7.49496,0.666965,-2.27493,-0.807864
4.31989,-3.19554,-0.188292,3.73592
5,5,-5,-5
8.14801,1.11541,-2.12621,-0.908386
5.1976,-2.9213,-0.444127,3.80018
5,5,-5,-5
8.72204,1.66137,-1.97436,-1.01936
6.00581,-2.5365,-0.696234,3.81452
5,5,-5,-5
9.20263,2.29114,-1.81838,-1.14289
6.72937,-2.05431,-0.935925,3.77862
5,5,-5,-5
9.57772,2.98892,-1.65757,-1.28138
7.35542,-1.49008,-1.15521,3.69332
5,5,-5,-5
9.83997,3.74513,-1.48365,-1.44539
7.88163,-0.85541,-1.32721,3.55216
5,5,-5,-5
9.97937,4.54622,-1.29619,-1.64116
8.30089,-0.163637,-1.44455,3.35664
5,5,-5,-5
9.98654,5.36659,-1.10602,-1.86361
8.59939,0.562862,-1.52938,3.11844
5,5,-5,-5
9.85904,6.17887,-0.922676,-2.10597
8.76978,1.29896,-1.60308,2.84752
5,5,-5,-5
9.60157,6.95591,-0.75393,-2.35976
8.81154,2.01872,-1.68536,2.55272
5,5,-5,-5
9.22564,7.67281,-0.605483,-2.615
8.73078,2.69736,-1.79356,2.2418
5,5,-5,-5
8.74864,8.30873,-0.48083,-2.86058
8.53946,3.3131,-1.94218,1.92109
5,5,-5,-5
8.19237,8.84822,-0.38139,-3.08468
8.25407,3.8486,-2.14257,1.59487
5,5,-5,-5
