robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.83958,0.490834,-3.22004,-0.327554
-1.42263,-2.12328,0.903341,2.50047
5,5,-5,-5
2.75968,0.529993,-3.25108,-0.31585
-1.47767,-2.12422,0.871069,2.51398
5,5,-5,-5
2.67999,0.570829,-3.28168,-0.304537
-1.5308,-2.12533,0.840403,2.52538
5,5,-5,-5
2.60092,0.613153,-3.31223,-0.29347
-1.58254,-2.12521,0.810084,2.53611
5,5,-5,-5
2.52287,0.65675,-3.3431,-0.282512
-1.63354,-2.1225,0.778851,2.54759
5,5,-5,-5
2.44621,0.701375,-3.37469,-0.271538
-1.68449,-2.11594,0.745439,2.56123
5,5,-5,-5
2.37132,0.746759,-3.40736,-0.260432
-1.73615,-2.10432,0.708573,2.57842
5,5,-5,-5
2.29854,0.792611,-3.44152,-0.24909
-1.78936,-2.08646,0.66696,2.60054
5,5,-5,-5
2.2282,0.838615,-3.47756,-0.23742
-1.84498,-2.06125,0.619276,2.62893
5,5,-5,-5
2.16061,0.884433,-3.51586,-0.225345
-1.90387,-2.0276,0.564151,2.6649
5,5,-5,-5
2.10973,0.920005,-3.54879,-0.215233
-1.9617,-1.9823,0.507202,2.70862
5,5,-5,-5
2.08254,0.939409,-3.57164,-0.208363
-2.01543,-1.92531,0.452772,2.75881
5,5,-5,-5
2.06921,0.949013,-3.58927,-0.203142
-2.06741,-1.85961,0.397522,2.81439
5,5,-5,-5
2.06021,0.955539,-3.60658,-0.198086
-2.11988,-1.78796,0.338153,2.87423
5,5,-5,-5
2.04608,0.965852,-3.62847,-0.191786
-2.17552,-1.71334,0.271458,2.93719
5,5,-5,-5
2.01746,0.986965,-3.6599,-0.182932
-2.23748,-1.63896,0.194334,3.00217
5,5,-5,-5
1.96529,1.02627,-3.70586,-0.170384
-2.30906,-1.56794,0.103767,3.06794
5,5,-5,-5
1.88115,1.09196,-3.7714,-0.153297
-2.39299,-1.50259,-0.00320772,3.13315
