robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.94452,0.442038,-3.00354,-0.41588
-1.24704,-2.28391,0.844427,2.77679
5,5,-5,-5
2.97009,0.430594,-2.82101,-0.499778
-1.12316,-2.44086,0.711856,3.03842
5,5,-5,-5
2.99586,0.419233,-2.6414,-0.591256
-0.993862,-2.59442,0.543317,3.26329
5,5,-5,-5
3.02173,0.408001,-2.46549,-0.689983
-0.859479,-2.74417,0.342326,3.44719
5,5,-5,-5
3.04759,0.396945,-2.29398,-0.795545
-0.720391,-2.88974,0.113218,3.58685
5,5,-5,-5
3.07334,0.38611,-2.12754,-0.907449
-0.577004,-3.03076,-0.139027,3.68012
5,5,-5,-5
3.09886,0.375534,-1.96678,-1.02513
-0.429751,-3.1669,-0.408978,3.726
5,5,-5,-5
3.12405,0.365259,-1.81226,-1.14795
-0.279091,-3.29788,-0.690956,3.7247
5,5,-5,-5
3.1488,0.355319,-1.66444,-1.27521
-0.125507,-3.42343,-0.979238,3.67761
5,5,-5,-5
3.17299,0.34575,-1.52373,-1.40617
0.0304997,-3.5433,-1.26826,3.58729
5,5,-5,-5
3.19668,0.336519,-1.38587,-1.54485
0.184412,-3.65425,-1.55382,3.45233
5,5,-5,-5
3.22002,0.327563,-1.24873,-1.69425
0.333541,-3.75511,-1.83485,3.27128
5,5,-5,-5
3.24301,0.318869,-1.1156,-1.85175
0.480377,-3.84861,-2.11057,3.04825
5,5,-5,-5
3.26568,0.310423,-0.989318,-2.0143
0.62771,-3.93706,-2.38006,2.7884
5,5,-5,-5
3.28804,0.302213,-0.872208,-2.17842
0.778588,-4.02244,-2.64223,2.4978
5,5,-5,-5
3.31012,0.294228,-0.766082,-2.34031
0.936287,-4.10633,-2.89597,2.18336
5,5,-5,-5
3.33192,0.286456,-0.672236,-2.49591
1.10429,-4.18989,-3.14011,1.8526
5,5,-5,-5
3.35346,0.278886,-0.591488,-2.64097
1.28629,-4.27378,-3.37357,1.51355
