robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.82817,0.496315,-3.29066,-0.301259
-1.44115,-2.10616,0.824947,2.53806
5,5,-5,-5
2.73874,0.540549,-3.38634,-0.267549
-1.51565,-2.08627,0.718959,2.58666
5,5,-5,-5
2.65064,0.586326,-3.47831,-0.23718
-1.58885,-2.06446,0.617091,2.63122
5,5,-5,-5
2.56358,0.633782,-3.56975,-0.208925
-1.66094,-2.04081,0.51582,2.67345
5,5,-5,-5
2.47726,0.68308,-3.66393,-0.181814
-1.73205,-2.01538,0.41153,2.71484
5,5,-5,-5
2.39141,0.734408,-3.76417,-0.155133
-1.80232,-1.9882,0.300529,2.7566
5,5,-5,-5
2.30577,0.787979,-3.87388,-0.128465
-1.87185,-1.95929,0.17905,2.79963
5,5,-5,-5
2.22009,0.844029,-3.99651,-0.101734
-1.94074,-1.92861,0.0432549,2.8445
5,5,-5,-5
2.13415,0.902818,-4.13557,-0.0752902
-2.00903,-1.89612,-0.110754,2.89133
5,5,-5,-5
2.04775,0.964631,-4.29462,-0.0500068
-2.07677,-1.86174,-0.286924,2.93971
5,5,-5,-5
1.96798,1.02422,-4.48494,-0.0265991
-2.13931,-1.82713,-0.498298,2.99113
5,5,-5,-5
1.89876,1.07797,-4.70937,-0.00845364
-2.19433,-1.79372,-0.748358,3.04284
5,5,-5,-5
1.83535,1.12895,-4.95839,-0.000173147
-2.24505,-1.76074,-1.02637,3.08839
5,5,-5,-5
1.77327,1.18054,-5.22209,-0.00493502
-2.29437,-1.72708,-1.32116,3.1228
5,5,-5,-5
1.70827,1.23643,-5.49035,-0.0241023
-2.34495,-1.69127,-1.62126,3.14293
5,5,-5,-5
1.63634,1.30057,-5.75302,-0.0570294
-2.39913,-1.65155,-1.91512,3.14773
5,5,-5,-5
1.55384,1.3773,-6.00025,-0.101071
-2.45883,-1.60574,-2.19141,3.13818
5,5,-5,-5
1.45757,1.47137,-6.22264,-0.151789
