robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.82817,0.496315,-3.39196,-0.265636
-1.44115,-2.10616,0.7325,2.56082
5,5,-5,-5
2.73874,0.540549,-3.59873,-0.20037
-1.51565,-2.08627,0.523506,2.62932
5,5,-5,-5
2.65064,0.586326,-3.80814,-0.144131
-1.58885,-2.06446,0.311875,2.6888
5,5,-5,-5
2.56358,0.633782,-4.01979,-0.0970232
-1.66094,-2.04081,0.0979997,2.73914
5,5,-5,-5
2.47726,0.68308,-4.23328,-0.0591359
-1.73205,-2.01538,-0.117721,2.78026
5,5,-5,-5
2.39141,0.734408,-4.44821,-0.0305402
-1.80232,-1.9882,-0.334887,2.81209
5,5,-5,-5
2.30577,0.787979,-4.66418,-0.01129
-1.87185,-1.95929,-0.553093,2.83457
5,5,-5,-5
2.22009,0.844029,-4.88079,-0.00142138
-1.94074,-1.92861,-0.771933,2.84767
5,5,-5,-5
2.13415,0.902818,-5.09761,-0.000952936
-2.00903,-1.89612,-0.990999,2.85136
5,5,-5,-5
2.04775,0.964631,-5.31426,-0.00988554
-2.07677,-1.86174,-1.20988,2.84566
5,5,-5,-5
1.96798,1.02422,-5.53621,-0.0288355
-2.13931,-1.82713,-1.43472,2.83085
5,5,-5,-5
1.89876,1.07797,-5.76623,-0.0590595
-2.19433,-1.79372,-1.66863,2.80619
5,5,-5,-5
1.83535,1.12895,-5.99977,-0.100973
-2.24505,-1.76074,-1.90663,2.77065
5,5,-5,-5
1.77327,1.18054,-6.23233,-0.154243
-2.29437,-1.72708,-2.14381,2.72395
5,5,-5,-5
1.70827,1.23643,-6.45957,-0.217777
-2.34495,-1.69127,-2.37539,2.66658
5,5,-5,-5
1.63634,1.30057,-6.67734,-0.289742
-2.39913,-1.65155,-2.5968,2.59975
5,5,-5,-5
1.55384,1.3773,-6.88181,-0.367638
-2.45883,-1.60574,-2.80375,2.52536
5,5,-5,-5
1.45757,1.47137,-7.06948,-0.448379
