robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.08386,-0.333477,1.44561,-0.868735
-2.31385,0.0668054,1.69087,-1.13765
-3.11324,1.03211,2.05092,-1.57819
-3.60723,1.49704,1.61209,-1.71182
-3.18254,0.920692,1.26512,-1.31509
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.05464,-0.710606,1.26943,-0.653093
-2.26124,-0.436688,1.36577,-0.62916
-3.3771,1.43097,1.82994,-1.07183
-3.55758,1.34257,1.84718,-1.23796
-3.22455,0.958149,1.38338,-1.15713
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.05464,-0.710606,1.52331,-0.853104
-2.26124,-0.436688,1.90225,-1.32651
-3.3771,1.43097,2.01792,-1.48817
-3.55758,1.34257,1.78792,-1.29125
-3.22455,0.958149,1.0712,-1.03127
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.26413,-0.0547737,1.52331,-0.853104
-2.49109,0.406244,1.90225,-1.32651
-2.68477,0.738816,2.01792,-1.48817
-3.365,1.6886,1.78792,-1.29125
-3.36885,1.13307,1.0712,-1.03127
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.11433,-0.499509,1.52331,-0.853104
-2.63178,0.472821,1.90225,-1.32651
-3.46538,1.59535,2.01792,-1.48817
-3.40984,1.49596,1.78792,-1.29125
-2.98559,0.730858,1.0712,-1.03127
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.05464,-0.710606,1.52331,-0.853104
-2.26124,-0.436688,1.90225,-1.32651
-3.3771,1.43097,2.01792,-1.48817
-3.55758,1.34257,1.78792,-1.29125
-3.22455,0.958149,1.0712,-1.03127
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.3362,-0.0182732,1.52331,-0.853104
-2.6843,0.531738,1.90225,-1.32651
-3.11852,1.05583,2.01792,-1.48817
-3.53521,1.26184,1.78792,-1.29125
-3.37562,1.00279,1.0712,-1.03127
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.08386,-0.333477,1.54396,-0.912293
-2.31385,0.0668054,1.88792,-1.22459
-3.11324,1.03211,2.01699,-1.38472
-3.60723,1.49704,1.78792,-1.29125
-3.18254,0.920692,1.1839,-0.976979
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
