robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.82817,0.496315,-3.22061,-0.327338
-1.44115,-2.10616,0.901452,2.50261
5,5,-5,-5
2.73874,0.540549,-3.25309,-0.315097
-1.51565,-2.08627,0.86434,2.52158
5,5,-5,-5
2.65064,0.586326,-3.28566,-0.303082
-1.58885,-2.06446,0.827133,2.54032
5,5,-5,-5
2.56358,0.633782,-3.31831,-0.291293
-1.66094,-2.04081,0.789832,2.55882
5,5,-5,-5
2.47726,0.68308,-3.35104,-0.279731
-1.73205,-2.01538,0.752439,2.57709
5,5,-5,-5
2.39141,0.734408,-3.38385,-0.268396
-1.80232,-1.9882,0.714956,2.59512
5,5,-5,-5
2.30577,0.787979,-3.41674,-0.25729
-1.87185,-1.95929,0.677384,2.61292
5,5,-5,-5
2.22009,0.844029,-3.44971,-0.246412
-1.94074,-1.92861,0.639725,2.63048
5,5,-5,-5
2.13415,0.902818,-3.48275,-0.235764
-2.00903,-1.89612,0.60198,2.64781
5,5,-5,-5
2.04775,0.964631,-3.51586,-0.225345
-2.07677,-1.86174,0.564151,2.6649
5,5,-5,-5
1.96798,1.02422,-3.53997,-0.217917
-2.13931,-1.82713,0.536738,2.67698
5,5,-5,-5
1.89876,1.07797,-3.54999,-0.214871
-2.19433,-1.79372,0.525626,2.68157
5,5,-5,-5
1.83535,1.12895,-3.55193,-0.214281
-2.24505,-1.76074,0.523845,2.68193
5,5,-5,-5
1.77327,1.18054,-3.55186,-0.214303
-2.29437,-1.72708,0.524398,2.68123
5,5,-5,-5
1.70827,1.23643,-3.55583,-0.213104
-2.34495,-1.69127,0.520282,2.68264
5,5,-5,-5
1.63634,1.30057,-3.5699,-0.208883
-2.39913,-1.65155,0.504487,2.68929
5,5,-5,-5
1.55384,1.3773,-3.60016,-0.199954
-2.45883,-1.60574,0.469962,2.7042
5,5,-5,-5
1.45757,1.47137,-3.65279,-0.184916
-2.52543,-1.55115,0.409557,2.7301
