robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.94486,-0.305557,0.414088,1.86431
-1.8974,-0.0177608,0.364471,3.44014
-1.85621,0.511301,0.338394,3.62466
-2.67053,0.599785,0.377251,3.89079
-2.80219,0.429675,0.606752,4.61563
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.94486,-0.305557,0.414088,1.86431
-1.8974,-0.0177608,0.364471,3.44014
-1.85621,0.511301,0.338394,3.62466
-2.67053,0.599785,0.377251,3.89079
-2.80219,0.429675,0.606752,4.61563
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.48644,-0.509209,0.414088,1.86431
-1.48031,-0.254988,0.364471,3.44014
-1.8974,-0.0177608,0.338394,3.62466
-1.9082,0.498583,0.377251,3.89079
-2.66788,0.652559,0.606752,4.61563
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.90396,0.95136,0.414088,1.86431
-2.76114,2.46189,0.364471,3.44014
-3.94803,2.82919,0.338394,3.62466
-2.94285,0.788587,0.377251,3.89079
-2.81017,0.534793,0.606752,4.61563
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.79989,-0.392976,0.802024,0.717654
-1.8974,-0.0177608,0.437406,1.86337
-1.90396,0.95136,0.361191,2.50061
-3.94803,2.82919,0.364471,3.44014
-2.94285,0.788587,0.377251,3.89079
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-2.09247,-0.179675,0.321479,1.76604
-2.36845,0.465538,0.340117,2.94811
-2.59254,0.882448,0.296886,4.36482
-2.66718,0.762166,0.610593,5.02106
-2.74622,0.550243,0.643176,5.25286
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.48644,-0.509209,0.838625,0.631529
-1.48031,-0.254988,0.321479,1.76604
-1.90396,0.95136,0.340117,2.94811
-2.19915,0.957601,0.454945,4.36755
-2.5129,0.821575,0.643176,5.25286
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.8974,-0.0177608,0.912913,0.444589
-1.9082,0.498583,0.647364,1.4209
-2.28226,0.628749,0.267027,2.89558
-2.66921,0.672774,0.193643,3.60563
-2.76224,0.571525,0.432504,4.15556
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.94486,-0.305557,0.912913,0.444589
-1.8974,-0.0177608,0.647364,1.4209
-1.85621,0.511301,0.267027,2.89558
-2.67053,0.599785,0.193643,3.60563
-2.80219,0.429675,0.432504,4.15556
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-1.8974,-0.0177608,0.46809,1.69166
-1.9082,0.498583,0.428883,2.05203
