robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.42967,-0.0342355,1.63369,-1.02583
-2.81767,0.490565,2.06738,-1.45167
-3.05808,0.872261,2.23724,-1.66341
-3.84015,1.95917,1.96738,-1.51833
-3.59389,1.46425,1.43369,-1.15917
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.42967,-0.0342355,1.46057,-0.747271
-2.81767,0.490565,1.72114,-0.894541
-3.05808,0.872261,1.81231,-0.979664
-3.84015,1.95917,1.62114,-0.961208
-3.59389,1.46425,1.26057,-0.880604
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.42967,-0.0342355,1.63369,-1.02583
-2.81767,0.490565,2.06738,-1.45167
-3.16437,0.848026,2.23724,-1.66341
-3.30195,1.25341,1.96738,-1.51833
-3.84015,1.95917,1.43369,-1.15917
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.20241,-0.338414,1.63369,-1.02583
-2.72185,0.386441,2.06738,-1.45167
-3.55445,1.56357,2.23724,-1.66341
-3.75828,2.13422,1.96738,-1.51833
-3.42661,1.38872,1.43369,-1.15917
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.20241,-0.338414,1.85358,-1.38798
-2.72185,0.386441,2.50715,-2.17595
-3.55445,1.56357,2.77696,-2.5523
-3.75828,2.13422,2.40715,-2.24262
-3.42661,1.38872,1.65358,-1.52131
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.20241,-0.338414,1.4484,-1.23578
-2.72185,0.386441,2.06738,-1.45167
-3.55445,1.56357,2.23724,-1.66341
-3.75828,2.13422,1.96738,-1.51833
-3.42661,1.38872,1.43369,-1.15917
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.42967,-0.0342355,1.37409,-1.1523
-3.05808,0.872261,2.06738,-1.45167
-3.46919,1.44859,2.3224,-1.75296
-4.12787,2.33231,1.96738,-1.51833
-4.1473,2.33962,1.43369,-1.15917
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.09944,-0.107885,1.75019,-1.29073
-2.17836,0.631635,2.1078,-1.83576
-2.21001,1.26403,1.89956,-1.78122
-2.97665,1.91101,1.60345,-1.67584
