fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
114.562,14.5621,1,0.206246,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.551,14.5511,1,0.399179,98,0,0,0,0,0
114.576,14.5764,1,0.115019,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.576,14.5761,1,0.107724,98,0,0,0,0,0
114.576,14.5761,1,0.107724,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.532,14.5316,1,0.233201,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.532,14.5316,1,0.233201,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.551,14.5511,1,0.399179,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.537,14.5368,1,0.45229,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.579,14.5793,1,0.524651,98,0,0,0,0,0
114.58,14.58,1,0.116044,98,0,0,0,0,0
114.569,14.5694,1,0.439281,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.556,14.5557,1,0.182178,98,0,0,0,0,0
114.556,14.5562,1,0.28051,98,0,0,0,0,0
114.58,14.5804,1,0.0925769,98,0,0,0,0,0
