fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
216.988,16.9875,2,0.402273,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
217.001,17.001,2,0.33052,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.014,17.0139,2,0.514158,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
217.001,17.001,2,0.33052,31,0,0,0,0,0
217.031,17.0305,2,0.469243,31,0,0,0,0,0
217.014,17.0139,2,0.514158,31,0,0,0,0,0
217.001,17.001,2,0.33052,31,0,0,0,0,0
217.014,17.0139,2,0.514158,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
217.001,17.001,2,0.33052,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
216.988,16.9875,2,0.402273,31,0,0,0,0,0
217.044,17.0442,2,0.557587,31,0,0,0,0,0
216.996,16.9963,2,0.318071,31,0,0,0,0,0
216.988,16.9875,2,0.402273,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
216.962,16.9622,2,0.375099,31,0,0,0,0,0
217.001,17.001,2,0.33052,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.001,17.001,2,0.33052,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217,17.0003,2,0.362787,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
217.022,17.0216,2,0.295853,31,0,0,0,0,0
