fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
619.645,19.6454,6,31.0799,2,0,0,0,0,0
523.588,23.5884,5,35.1473,2,0,0,0,0,0
619.551,19.551,6,31.1732,2,0,0,0,0,0
619.782,19.7823,6,29.55,2,0,0,0,0,0
619.481,19.4807,6,29.5387,2,0,0,0,0,0
523.831,23.8308,5,35.2634,2,0,0,0,0,0
619.481,19.4814,6,29.5585,2,0,0,0,0,0
521.354,21.3535,5,41.7744,2,0,0,0,0,0
520.436,20.4365,5,39.4396,2,0,0,0,0,0
714.714,14.7138,7,33.8707,2,0,0,0,0,0
518.849,18.8494,5,29.7539,2,0,0,0,0,0
618.768,18.7683,6,29.2148,2,0,0,0,0,0
518.801,18.8007,5,29.5119,2,0,0,0,0,0
518.801,18.8007,5,29.5119,2,0,0,0,0,0
523.59,23.5903,5,35.0069,2,0,0,0,0,0
721.386,21.3858,7,30.6635,2,0,0,0,0,0
620.721,20.721,6,31.8924,2,0,0,0,0,0
618.246,18.246,6,27.9746,2,0,0,0,0,0
521.354,21.3535,5,41.7744,2,0,0,0,0,0
523.231,23.2311,5,35.8665,2,0,0,0,0,0
518.801,18.8007,5,29.5119,2,0,0,0,0,0
817.249,17.2488,8,32.3882,2,0,0,0,0,0
814.911,14.9111,8,33.6958,2,0,0,0,0,0
618.246,18.246,6,27.9746,2,0,0,0,0,0
520.672,20.6725,5,32.4494,2,0,0,0,0,0
518.849,18.8494,5,29.7539,2,0,0,0,0,0
520.134,20.1337,5,39.1243,2,0,0,0,0,0
523.829,23.8293,5,35.3579,2,0,0,0,0,0
523.588,23.5884,5,35.1473,2,0,0,0,0,0
521.268,21.2683,5,38.5887,2,0,0,0,0,0
619.481,19.4807,6,29.5387,2,0,0,0,0,0
518.851,18.8515,5,29.7071,2,0,0,0,0,0
520.379,20.379,5,39.9976,2,0,0,0,0,0
619.645,19.6454,6,31.0799,2,0,0,0,0,0
621.864,21.8636,6,32.1384,2,0,0,0,0,0
716.369,16.3695,7,24.7126,2,0,0,0,0,0
518.798,18.7982,5,29.5881,2,0,0,0,0,0
522.976,22.9763,5,34.6031,2,0,0,0,0,0
723.382,23.3824,7,33.4966,2,0,0,0,0,0
518.798,18.7982,5,29.5881,2,0,0,0,0,0
618.246,18.246,6,27.9746,2,0,0,0,0,0
520.379,20.379,5,39.9976,2,0,0,0,0,0
520.089,20.0886,5,39.6823,2,0,0,0,0,0
519.218,19.2179,5,30.2695,2,0,0,0,0,0
520.436,20.4365,5,39.4396,2,0,0,0,0,0
519.218,19.2179,5,30.2695,2,0,0,0,0,0
521.268,21.2683,5,38.5887,2,0,0,0,0,0
716.37,16.3701,7,24.7074,2,0,0,0,0,0
518.849,18.8494,5,29.7539,2,0,0,0,0,0
