fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.137,18.1368,3,0.619966,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.124,18.1241,3,0.58737,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.152,18.1523,3,0.414762,11,0,0,0,0,0
318.082,18.0818,3,0.516136,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.147,18.1468,3,0.358989,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.149,18.1492,3,0.446259,11,0,0,0,0,0
318.107,18.107,3,0.39956,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.112,18.1121,3,0.611742,11,0,0,0,0,0
318.124,18.1241,3,0.58737,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.119,18.1188,3,0.435652,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.147,18.1468,3,0.358989,11,0,0,0,0,0
318.162,18.1621,3,0.390655,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.076,18.0756,3,0.496243,11,0,0,0,0,0
318.107,18.107,3,0.39956,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.082,18.082,3,0.628637,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.045,18.0447,3,0.454101,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.132,18.1316,3,0.380048,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.124,18.1241,3,0.58737,11,0,0,0,0,0
318.086,18.0858,3,0.404587,11,0,0,0,0,0
318.082,18.0818,3,0.516136,11,0,0,0,0,0
318.107,18.107,3,0.39956,11,0,0,0,0,0
318.082,18.0818,3,0.516136,11,0,0,0,0,0
318.149,18.1487,3,0.342095,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.159,18.1593,3,0.417268,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.082,18.082,3,0.628637,11,0,0,0,0,0
318.137,18.1368,3,0.619966,11,0,0,0,0,0
318.076,18.0756,3,0.496243,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.086,18.0858,3,0.404587,11,0,0,0,0,0
318.146,18.1462,3,0.49864,11,0,0,0,0,0
318.082,18.082,3,0.628637,11,0,0,0,0,0
318.149,18.1492,3,0.446259,11,0,0,0,0,0
318.082,18.0818,3,0.516136,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.159,18.1593,3,0.417268,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.147,18.1468,3,0.358989,11,0,0,0,0,0
318.082,18.0818,3,0.516136,11,0,0,0,0,0
318.112,18.1121,3,0.611742,11,0,0,0,0,0
318.147,18.1468,3,0.358989,11,0,0,0,0,0
318.151,18.1509,3,0.501647,11,0,0,0,0,0
318.082,18.082,3,0.628637,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.082,18.082,3,0.628637,11,0,0,0,0,0
318.086,18.0858,3,0.404587,11,0,0,0,0,0
318.119,18.1188,3,0.435652,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.082,18.0818,3,0.516136,11,0,0,0,0,0
318.136,18.1355,3,0.485463,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.147,18.1465,3,0.472872,11,0,0,0,0,0
318.072,18.0715,3,0.398963,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.124,18.1241,3,0.58737,11,0,0,0,0,0
318.159,18.1593,3,0.417268,11,0,0,0,0,0
318.137,18.1367,3,0.497771,11,0,0,0,0,0
318.045,18.0447,3,0.454101,11,0,0,0,0,0
