fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.544,16.5444,1,0.582662,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.473,16.4734,1,0.363604,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.555,16.5545,1,0.444108,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.573,16.5731,1,0.364691,41,0,0,0,0,0
116.543,16.5431,1,0.385227,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.588,16.5881,1,0.29523,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.473,16.4734,1,0.363604,41,0,0,0,0,0
116.585,16.585,1,0.430808,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.544,16.5444,1,0.582662,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.573,16.5731,1,0.364691,41,0,0,0,0,0
116.588,16.5881,1,0.29523,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.583,16.5825,1,0.441483,41,0,0,0,0,0
116.585,16.585,1,0.430808,41,0,0,0,0,0
116.597,16.5968,1,0.286688,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.577,16.5775,1,0.395025,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.577,16.5775,1,0.395025,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.588,16.5881,1,0.29523,41,0,0,0,0,0
116.567,16.5667,1,0.395982,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.57,16.57,1,0.335315,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.543,16.5431,1,0.385227,41,0,0,0,0,0
116.543,16.5431,1,0.385227,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.582,16.5824,1,0.377073,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.519,16.5193,1,0.354307,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.555,16.5545,1,0.444108,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.544,16.5444,1,0.582662,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.549,16.5486,1,0.330287,41,0,0,0,0,0
116.585,16.585,1,0.430808,41,0,0,0,0,0
116.578,16.5783,1,0.606003,41,0,0,0,0,0
116.578,16.5783,1,0.606003,41,0,0,0,0,0
116.585,16.585,1,0.430808,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.567,16.5667,1,0.395982,41,0,0,0,0,0
116.588,16.5881,1,0.29523,41,0,0,0,0,0
116.548,16.5481,1,0.394004,41,0,0,0,0,0
116.573,16.5731,1,0.364691,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.573,16.5731,1,0.364691,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.567,16.5669,1,0.32151,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.585,16.5851,1,0.463222,41,0,0,0,0,0
116.584,16.5843,1,0.281998,41,0,0,0,0,0
116.573,16.5731,1,0.364691,41,0,0,0,0,0
116.582,16.5824,1,0.377073,41,0,0,0,0,0
116.578,16.5778,1,0.351328,41,0,0,0,0,0
116.583,16.5825,1,0.441483,41,0,0,0,0,0
116.594,16.594,1,0.268391,41,0,0,0,0,0
116.549,16.5486,1,0.330287,41,0,0,0,0,0
116.473,16.4734,1,0.363604,41,0,0,0,0,0
