fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.503,15.5031,1,0.226805,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.495,15.495,1,0.152599,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.495,15.495,1,0.152599,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.503,15.5031,1,0.226805,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.463,15.4629,1,0.184749,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5031,1,0.226805,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.496,15.4961,1,0.131166,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.497,15.4971,1,0.215729,65,0,0,0,0,0
115.503,15.5031,1,0.226805,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.501,15.5014,1,0.182088,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.493,15.4926,1,0.129842,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.501,15.5014,1,0.182088,65,0,0,0,0,0
115.501,15.5013,1,0.204257,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.503,15.5031,1,0.226805,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.501,15.5011,1,0.290233,65,0,0,0,0,0
115.497,15.4971,1,0.123814,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
115.496,15.4961,1,0.131166,65,0,0,0,0,0
115.503,15.5034,1,0.11866,65,0,0,0,0,0
