fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
318.006,18.006,3,0.499283,12,0,0,0,0,0
318.059,18.0591,3,0.485188,12,0,0,0,0,0
318.006,18.006,3,0.499283,12,0,0,0,0,0
318.076,18.0758,3,0.453057,12,0,0,0,0,0
318.076,18.0756,3,0.565769,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.059,18.0591,3,0.485188,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.044,18.0442,3,0.49624,12,0,0,0,0,0
318.006,18.006,3,0.499283,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.059,18.0591,3,0.485188,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.059,18.0591,3,0.485188,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.044,18.0442,3,0.49624,12,0,0,0,0,0
317.987,17.9867,3,0.451933,12,0,0,0,0,0
318.082,18.0818,3,0.489606,12,0,0,0,0,0
318.059,18.0591,3,0.485188,12,0,0,0,0,0
318.059,18.0591,3,0.485188,12,0,0,0,0,0
318.086,18.0858,3,0.482812,12,0,0,0,0,0
318.044,18.0442,3,0.49624,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.044,18.0442,3,0.49624,12,0,0,0,0,0
318.041,18.0415,3,0.500486,12,0,0,0,0,0
318.006,18.006,3,0.499283,12,0,0,0,0,0
318.072,18.0715,3,0.475347,12,0,0,0,0,0
318.044,18.0442,3,0.49624,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.02,18.0202,3,0.519995,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.015,18.0147,3,0.554024,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.045,18.0447,3,0.4703,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
318.026,18.0257,3,0.47638,12,0,0,0,0,0
