fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
317.925,17.9253,3,0.48771,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.886,17.8862,3,0.292833,14,0,0,0,0,0
317.918,17.9178,3,0.333545,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.925,17.9253,3,0.48771,14,0,0,0,0,0
317.872,17.8722,3,0.348617,14,0,0,0,0,0
317.947,17.9468,3,0.528666,14,0,0,0,0,0
317.919,17.9192,3,0.360692,14,0,0,0,0,0
317.922,17.9216,3,0.423691,14,0,0,0,0,0
317.922,17.9216,3,0.423691,14,0,0,0,0,0
317.925,17.9253,3,0.48771,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.925,17.9253,3,0.48771,14,0,0,0,0,0
317.868,17.8676,3,0.429448,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.925,17.9251,3,0.305019,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.925,17.9253,3,0.48771,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.922,17.9216,3,0.423691,14,0,0,0,0,0
317.868,17.8676,3,0.429448,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.861,17.8608,3,0.417282,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.917,17.9165,3,0.494158,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.872,17.8722,3,0.348617,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.869,17.869,3,0.39591,14,0,0,0,0,0
317.861,17.8608,3,0.417282,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.861,17.8608,3,0.417282,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.918,17.9178,3,0.333545,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.901,17.9014,3,0.282572,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.918,17.9178,3,0.333545,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.868,17.8676,3,0.429448,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.868,17.8676,3,0.429448,14,0,0,0,0,0
317.941,17.9414,3,0.39036,14,0,0,0,0,0
317.927,17.9269,3,0.606261,14,0,0,0,0,0
317.922,17.9216,3,0.423691,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
317.861,17.8608,3,0.417282,14,0,0,0,0,0
317.907,17.9072,3,0.486022,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.861,17.8608,3,0.417282,14,0,0,0,0,0
317.916,17.9157,3,0.545737,14,0,0,0,0,0
317.925,17.9253,3,0.48771,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.899,17.8992,3,0.58775,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.861,17.8608,3,0.417282,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.937,17.9371,3,0.324049,14,0,0,0,0,0
317.936,17.9361,3,0.564033,14,0,0,0,0,0
317.872,17.8722,3,0.348617,14,0,0,0,0,0
317.899,17.8992,3,0.58775,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.905,17.9045,3,0.30884,14,0,0,0,0,0
317.922,17.9216,3,0.423691,14,0,0,0,0,0
317.885,17.8848,3,0.28146,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.872,17.8722,3,0.348617,14,0,0,0,0,0
317.917,17.9165,3,0.494158,14,0,0,0,0,0
317.948,17.9483,3,0.276718,14,0,0,0,0,0
317.943,17.9425,3,0.253259,14,0,0,0,0,0
317.919,17.9192,3,0.360692,14,0,0,0,0,0
317.849,17.8495,3,0.626746,14,0,0,0,0,0
