fitness1,distance1,collision1,diversity1,age1,fitness2,distance2,collision2,diversity2,age2
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.25,17.2497,3,0.415408,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.264,17.2637,3,0.368572,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.296,17.2956,3,0.350469,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.25,17.2497,3,0.415408,24,0,0,0,0,0
317.302,17.3024,3,0.359493,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.294,17.2942,3,0.267487,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.283,17.2829,3,0.416051,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.302,17.3024,3,0.359493,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.25,17.2497,3,0.415408,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.25,17.2497,3,0.415408,24,0,0,0,0,0
317.279,17.2789,3,0.372143,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.25,17.2497,3,0.415408,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.314,17.3137,3,0.468969,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.264,17.2637,3,0.368572,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.279,17.2789,3,0.372143,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.291,17.2913,3,0.300588,24,0,0,0,0,0
317.264,17.2637,3,0.368572,24,0,0,0,0,0
317.291,17.2913,3,0.300588,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.291,17.2912,3,0.322004,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.296,17.2963,3,0.26908,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.297,17.2972,3,0.309921,24,0,0,0,0,0
317.278,17.2783,3,0.263606,24,0,0,0,0,0
317.291,17.2912,3,0.322004,24,0,0,0,0,0
317.305,17.3046,3,0.212189,24,0,0,0,0,0
317.291,17.291,3,0.259703,24,0,0,0,0,0
317.25,17.2497,3,0.415408,24,0,0,0,0,0
